5000 5
3548,2191,1178,386,112
1777,714,389,94,68
2813,1150,253,242,42
1812,548,499,148,58
717,438,146,56,28
1715,717,441,114,29
2207,634,407,135,71
335,117,36,52,7
3100,1775,289,305,92
1244,386,339,98,19
436,199,46,40,13
2521,1341,479,201,111
2477,949,644,186,63
947,324,293,86,39
167,78,54,8,3
515,140,122,37,33
2831,799,890,189,86
2033,963,414,205,63
427,148,135,27,3
3338,1643,536,551,161
326,101,40,23,10
373,157,70,11,5
1423,508,343,77,23
315,90,21,36,8
1822,899,222,259,81
223,90,43,28,8
3602,1735,1463,163,86
571,186,57,122,26
2588,1651,350,213,160
186,60,37,13,3
933,287,246,94,25
1051,426,175,102,62
238,54,61,9,8
1291,405,522,73,35
1876,723,184,230,85
1304,449,326,142,37
298,85,31,18,12
1592,559,552,73,49
985,400,237,38,7
701,231,217,43,10
361,122,111,18,5
3047,1822,1074,343,110
327,124,33,51,9
845,216,244,25,10
1642,320,598,68,27
1627,455,374,230,28
1782,863,228,167,46
812,393,136,63,25
439,149,128,24,7
1910,730,139,241,43
3322,1525,610,256,129
1754,750,439,124,53
2969,1218,864,152,212
946,279,284,65,26
313,68,84,18,10
633,211,200,47,16
1748,943,345,162,19
556,239,70,52,31
2591,1400,262,363,87
1910,593,619,165,48
2386,728,703,183,104
2800,1771,208,315,84
1229,684,285,32,23
2339,1134,179,469,95
1773,611,286,181,90
170,62,56,8,3
2060,933,701,133,65
2477,888,279,446,77
540,186,103,47,12
2574,1684,353,192,54
547,164,155,45,25
2003,1322,222,271,99
2612,1211,435,198,89
2922,1015,906,150,71
2745,1267,315,383,203
2670,1338,306,265,90
1019,424,174,33,21
2648,785,310,323,217
3227,1961,717,250,89
2863,1142,377,548,162
2958,1437,204,307,81
1405,433,397,71,27
1356,425,380,67,27
790,299,128,62,27
2519,728,735,156,49
1216,494,397,38,48
1708,668,103,303,104
2853,1684,684,326,90
2483,1213,277,522,97
2513,1269,344,182,149
536,212,166,25,7
1055,317,46,236,76
606,162,29,127,33
1450,629,488,84,37
2747,1949,912,264,65
613,175,55,69,47
121,30,14,8,7
2353,1260,278,372,136
342,167,31,53,14
2011,1093,247,319,122
3244,2170,222,557,119
719,226,199,40,13
2837,810,704,342,60
446,122,82,59,17
2239,1021,553,159,62
1238,586,128,137,35
2521,1048,316,345,132
1400,677,137,181,54
876,427,87,105,29
882,405,214,44,38
1175,337,380,272,25
1362,465,89,161,43
2787,1048,251,247,74
307,56,94,27,7
276,162,33,19,7
1101,447,254,99,25
2669,1700,343,284,187
1888,826,572,115,64
108,38,33,4,6
1270,284,236,75,49
1081,593,107,154,48
3046,1686,340,336,82
528,98,153,21,10
2869,1681,292,248,176
2427,1044,677,132,49
2691,882,329,381,84
952,381,161,76,68
2820,1453,315,213,108
2632,1329,958,296,87
3031,1593,551,243,122
1078,321,285,90,50
1859,614,550,125,52
756,274,145,103,40
445,165,102,18,9
175,75,40,8,5
2183,646,582,117,44
518,127,112,32,7
1136,503,110,103,22
1766,676,491,137,48
3204,1675,465,474,190
1183,533,247,43,24
2797,821,689,163,38
424,196,61,19,12
1393,722,204,170,77
2089,588,139,178,45
2283,759,946,173,52
3132,1573,484,432,110
1026,346,198,120,51
618,297,92,39,30
2529,1525,630,137,54
2148,742,666,190,106
467,126,116,24,9
380,242,47,40,13
568,96,104,38,8
802,182,69,96,23
939,243,133,30,26
291,143,94,20,10
1667,501,243,110,59
1159,340,177,80,42
2086,778,697,152,51
1424,517,137,162,76
121,80,36,6,11
413,90,119,41,6
754,151,140,41,28
517,168,123,35,11
1801,808,631,108,34
3378,928,1149,428,139
2987,1823,914,350,75
1430,523,170,158,44
177,56,70,8,1
2279,415,687,97,29
139,65,31,7,11
272,126,26,25,8
431,217,97,26,16
792,202,59,177,20
2853,1700,422,488,120
2147,953,363,133,51
3539,2831,1155,179,92
395,168,68,24,8
1749,781,497,73,69
753,380,164,45,21
2177,634,214,397,118
1995,883,191,201,72
889,319,88,101,33
2814,1633,327,270,108
1141,539,123,153,57
2513,1455,173,381,128
432,124,43,49,16
1269,370,329,93,21
133,33,38,2,3
1030,435,216,17,20
339,191,43,63,21
1531,612,155,223,90
1755,411,403,119,36
1578,463,380,130,56
2191,1138,284,198,72
995,442,301,40,36
1059,418,253,80,41
962,268,264,104,18
2592,1680,273,311,111
2661,868,1025,224,60
1574,347,344,85,49
2577,953,538,161,171
538,283,30,47,20
2341,804,810,145,84
519,174,89,27,22
2590,1161,238,281,69
2389,652,226,287,183
1983,780,181,225,66
2756,632,904,328,46
87,43,22,5,4
3134,1677,613,236,76
623,119,111,30,25
2904,672,1077,297,115
2570,1382,249,207,78
1125,482,339,123,37
851,366,262,101,30
274,116,77,22,7
1579,444,390,111,34
1347,615,346,51,65
214,99,35,22,9
247,100,63,12,7
214,88,55,11,7
785,242,114,77,51
3220,1502,311,458,128
2515,1164,671,183,107
814,502,158,67,44
1259,377,126,134,43
3379,2275,1383,413,119
2656,1519,727,450,121
704,174,145,73,30
2388,1119,214,357,101
126,61,13,6,3
3184,1935,213,615,126
853,285,289,48,12
1376,359,293,159,21
1503,555,368,102,26
1026,418,88,90,24
3122,1701,496,496,202
1449,503,267,173,71
76,19,14,3,6
1586,543,176,158,62
1772,732,179,225,62
275,96,71,16,2
2913,940,891,209,94
1646,700,294,157,52
1758,592,403,126,45
2647,1283,742,180,70
1816,409,341,85,62
2992,1549,299,372,137
1731,264,520,63,21
2247,817,219,204,123
2952,1590,320,255,158
1589,600,137,218,62
2835,1000,354,428,124
443,171,70,33,27
1850,491,419,87,56
2995,1600,307,191,110
319,90,100,38,16
172,31,45,4,2
2735,1571,540,206,111
866,300,225,46,20
165,90,49,3,2
1364,450,112,265,37
2351,1660,660,150,138
1456,521,269,239,77
2198,685,291,272,178
1838,726,333,111,50
918,272,235,42,27
1121,590,125,104,37
2646,1459,214,421,123
1474,515,307,163,91
793,164,63,70,18
278,81,16,28,5
651,273,179,21,21
1145,431,187,67,47
737,350,54,73,23
1411,485,497,115,44
2975,1585,878,121,104
2892,1549,878,92,53
1527,496,511,126,66
351,192,41,26,20
1891,800,175,306,131
364,81,77,25,6
1461,480,343,105,41
1549,744,202,122,100
1697,752,332,217,57
2390,1239,758,130,93
1346,527,528,155,52
93,20,25,12,3
967,341,259,47,12
85,17,25,3,1
3083,1035,1024,378,132
1570,655,219,55,56
1421,309,453,59,23
2823,1448,510,145,63
2373,1604,300,332,87
1909,847,252,141,45
889,275,311,72,6
948,284,263,37,9
3328,2427,965,315,93
