9000 3
0.779578 0.125360 0.937375 
0.563462 0.519152 0.556024 
0.255906 0.579431 0.667921 
0.598123 0.110191 0.256062 
0.663157 0.028611 0.387269 
0.536374 0.075997 0.713486 
0.626391 0.407054 0.522055 
0.639082 0.995267 0.326556 
0.184624 0.171659 0.378862 
0.494492 0.570014 0.608572 
0.421861 0.349592 0.733933 
0.359235 0.913054 0.253084 
0.915260 0.168961 0.832515 
0.583181 0.767083 0.942705 
0.839243 0.430240 0.971316 
0.226513 0.966614 0.047314 
0.939998 0.593005 0.454367 
0.462054 0.232087 0.449634 
0.788610 0.416711 0.621293 
0.167472 0.911204 0.191307 
0.776044 0.333065 0.540899 
0.509977 0.692300 0.453953 
0.763061 0.607560 0.622914 
0.595576 0.190741 0.389997 
0.538281 0.029984 0.820237 
0.509597 0.256497 0.786852 
0.556911 0.196495 0.379857 
0.011278 0.658549 0.611944 
0.460912 0.447158 0.028656 
0.082205 0.614630 0.939859 
0.273512 0.390674 0.272924 
0.814410 0.900651 0.965224 
0.268363 0.663712 0.572784 
0.891277 0.259288 0.763525 
0.281274 0.797569 0.793509 
0.101512 0.307166 0.050006 
0.888364 0.864077 0.246501 
0.268221 0.875355 0.905049 
0.880165 0.336267 0.352207 
0.908820 0.418472 0.966837 
0.848680 0.691984 0.357512 
0.121604 0.506395 0.258163 
0.086828 0.774758 0.921875 
0.659612 0.666035 0.181162 
0.423137 0.947310 0.978731 
0.216645 0.048822 0.285897 
0.266651 0.937185 0.149974 
0.513152 0.205406 0.025329 
0.418201 0.085571 0.361596 
0.770408 0.994391 0.780068 
0.737246 0.843071 0.472052 
0.094757 0.964675 0.978447 
0.352920 0.051503 0.753205 
0.274795 0.711115 0.419240 
0.455957 0.134252 0.366550 
0.434688 0.350897 0.415372 
0.720585 0.617548 0.352557 
0.870559 0.130700 0.557963 
0.895887 0.548900 0.643534 
0.257483 0.319309 0.637925 
0.037551 0.056554 0.480997 
0.509604 0.151311 0.445672 
0.488051 0.504231 0.497175 
0.241256 0.779026 0.208290 
0.660496 0.234983 0.342542 
0.027046 0.669671 0.693439 
0.442417 0.390256 0.310987 
0.794974 0.260814 0.441686 
0.352937 0.156702 0.990586 
0.996471 0.414185 0.309895 
0.634396 0.451736 0.366449 
0.115393 0.961339 0.517761 
0.561065 0.449390 0.021992 
0.058240 0.690645 0.801018 
0.266530 0.351141 0.036001 
0.609071 0.378187 0.705672 
0.302510 0.820604 0.095928 
0.613497 0.615579 0.356743 
0.055183 0.968516 0.513444 
0.045769 0.964987 0.927629 
0.355664 0.599383 0.379364 
0.722113 0.714776 0.340704 
0.239874 0.275840 0.790094 
0.261866 0.334080 0.480739 
0.062884 0.600610 0.831880 
0.098885 0.209681 0.210067 
0.804558 0.512191 0.030672 
0.900486 0.125688 0.646251 
0.257228 0.180871 0.614767 
0.770673 0.226640 0.579754 
0.698301 0.582304 0.179137 
0.077666 0.304418 0.893913 
0.418370 0.544292 0.169753 
0.208463 0.806158 0.503833 
0.689202 0.869042 0.104443 
0.521083 0.967928 0.314124 
0.731150 0.772485 0.826316 
0.761822 0.672971 0.952004 
0.408073 0.930200 0.132875 
0.022839 0.700872 0.359515 
0.602593 0.399174 0.941819 
0.781729 0.476840 0.246237 
0.675642 0.895209 0.790529 
0.845395 0.103672 0.596687 
0.349228 0.792875 0.465730 
0.453671 0.313957 0.433657 
0.767795 0.045107 0.206143 
0.594111 0.806929 0.879114 
0.546115 0.215002 0.809314 
0.678990 0.237841 0.510186 
0.038505 0.840434 0.909360 
0.980324 0.622163 0.386199 
0.226561 0.297805 0.281409 
0.017090 0.143200 0.385081 
0.613777 0.492428 0.177956 
0.079507 0.946099 0.491913 
0.513164 0.713894 0.537021 
0.719307 0.308005 0.343950 
0.598421 0.854121 0.558951 
0.407735 0.533111 0.796792 
0.917921 0.571616 0.637226 
0.827281 0.551940 0.259389 
0.213480 0.778501 0.557193 
0.494889 0.795591 0.700393 
0.879970 0.409368 0.192821 
0.057927 0.488875 0.138920 
0.549840 0.002040 0.852814 
0.086860 0.721347 0.160819 
0.430810 0.319768 0.014940 
0.989761 0.727503 0.548051 
0.786553 0.645424 0.119666 
0.423779 0.472705 0.671606 
0.683168 0.686185 0.450107 
0.240361 0.181075 0.245698 
0.940754 0.061045 0.655066 
0.133575 0.118972 0.143941 
0.272495 0.668812 0.145981 
0.125308 0.755672 0.867328 
0.286128 0.186482 0.187096 
0.301067 0.176243 0.914599 
0.849118 0.962797 0.560023 
0.968784 0.386576 0.032728 
0.640390 0.069744 0.718913 
0.090497 0.310105 0.899988 
0.336194 0.250859 0.961033 
0.991260 0.384434 0.080005 
0.135202 0.656929 0.748816 
0.281183 0.782237 0.504488 
0.148510 0.068365 0.690970 
0.335606 0.369432 0.867213 
0.250205 0.218550 0.830010 
0.810227 0.187334 0.216586 
0.842955 0.827724 0.286330 
0.561868 0.918221 0.596434 
0.461855 0.254415 0.847293 
0.422888 0.245676 0.231727 
0.502893 0.380877 0.888656 
0.251709 0.662060 0.670894 
0.756197 0.810570 0.739258 
0.447167 0.146176 0.108691 
0.314380 0.396381 0.327241 
0.144390 0.206608 0.514575 
0.360976 0.049563 0.342300 
0.647306 0.611430 0.260521 
0.243740 0.073286 0.514936 
0.091034 0.496174 0.760612 
0.322761 0.999067 0.141489 
0.211417 0.250776 0.803549 
0.882311 0.006973 0.614120 
0.621569 0.454139 0.760296 
0.730260 0.768519 0.156677 
0.057501 0.912910 0.363285 
0.572076 0.273886 0.412848 
0.914376 0.921192 0.024278 
0.174896 0.164932 0.097564 
0.689832 0.255965 0.593738 
0.450444 0.578726 0.592805 
0.591933 0.790144 0.843581 
0.395482 0.672454 0.850554 
0.009602 0.294023 0.304693 
0.769898 0.024283 0.073213 
0.926575 0.081784 0.986122 
0.289860 0.653860 0.260008 
0.702708 0.568235 0.181200 
0.726987 0.743131 0.346132 
0.824551 0.432964 0.602097 
0.418289 0.883408 0.180823 
0.011095 0.475341 0.970967 
0.854676 0.870823 0.643421 
0.705230 0.880425 0.937445 
0.009923 0.650323 0.961728 
0.083136 0.576899 0.043512 
0.069258 0.866759 0.697371 
0.329266 0.569467 0.265606 
0.510466 0.296454 0.008738 
0.856598 0.121005 0.441701 
0.458695 0.539294 0.325109 
0.639518 0.550389 0.800450 
0.610485 0.405065 0.671273 
0.253907 0.110294 0.551699 
0.191351 0.120217 0.202022 
0.153079 0.203353 0.778921 
0.196591 0.272611 0.645680 
0.893962 0.601877 0.215147 
0.159568 0.112343 0.511601 
0.168306 0.968941 0.632606 
0.610007 0.427635 0.171900 
0.935116 0.067154 0.722289 
0.735566 0.677639 0.127353 
0.406839 0.931546 0.237647 
0.958538 0.122897 0.357864 
0.160560 0.275976 0.561217 
0.939481 0.472567 0.833828 
0.585160 0.366529 0.435704 
0.800307 0.526097 0.548047 
0.311908 0.694403 0.516988 
0.944514 0.304410 0.944623 
0.116414 0.239526 0.011777 
0.838702 0.975092 0.689415 
0.966055 0.381931 0.620961 
0.203703 0.340469 0.743858 
0.561567 0.501029 0.019834 
0.122784 0.440510 0.492402 
0.956611 0.025670 0.858931 
0.392316 0.825977 0.385028 
0.940363 0.137885 0.079432 
0.457350 0.082398 0.383842 
0.401973 0.198812 0.623368 
0.413750 0.037514 0.598460 
0.103165 0.003569 0.980391 
0.724126 0.207272 0.320860 
0.467984 0.768839 0.821889 
0.487819 0.891623 0.262399 
0.980221 0.848234 0.288069 
0.839152 0.240550 0.114046 
0.224180 0.180912 0.251930 
0.303612 0.638262 0.334329 
0.687453 0.040236 0.533141 
0.310821 0.453985 0.570655 
0.909281 0.557150 0.574224 
0.889672 0.281277 0.781496 
0.210533 0.749261 0.550335 
0.032422 0.237080 0.441957 
0.294821 0.217301 0.290191 
0.582890 0.056452 0.530741 
0.696936 0.280632 0.711653 
0.948866 0.584244 0.349916 
0.283195 0.271697 0.390151 
0.816336 0.582518 0.844137 
0.386991 0.491799 0.401287 
0.961215 0.381472 0.682564 
0.742711 0.592005 0.431825 
0.293046 0.624427 0.668905 
0.735003 0.919249 0.886205 
0.025194 0.502139 0.942658 
0.555935 0.199075 0.223290 
0.267588 0.147941 0.807534 
0.617504 0.431136 0.079231 
0.007655 0.247471 0.661749 
0.851792 0.634462 0.153549 
0.253079 0.595676 0.535021 
0.935643 0.338387 0.127026 
0.367467 0.631433 0.751453 
0.036372 0.366436 0.670702 
0.922577 0.391630 0.172841 
0.865235 0.947566 0.371916 
0.088525 0.215154 0.519857 
0.896059 0.832658 0.950993 
0.975290 0.840314 0.198464 
