11000 4
6706,1246,0,0
2818,4389,0,4365
0,5385,4569,8220
0,5112,0,8630
4559,1109,7080,4313
0,9903,0,4727
0,2125,5076,0
2358,0,0,3641
7249,0,0,8402
313,0,0,0
0,2880,8350,0
7761,2208,1706,0
2905,2697,0,5810
3497,6170,7131,0
2571,4882,0,7782
932,8596,0,0
6414,0,3014,3491
2848,0,7619,4890
7266,6818,0,4102
3673,7979,3065,0
0,0,7639,0
4791,2095,0,2655
0,0,9367,0
7568,0,4398,0
7461,0,0,0
0,3236,7713,2072
785,7378,0,4443
4920,5782,3513,0
0,3803,244,0
7714,2338,8132,1915
8132,3915,7742,0
0,6564,6538,3307
7289,4579,3503,0
0,0,0,8403
0,9458,1881,4184
2838,5580,0,3304
0,6412,4489,8383
2694,5981,4620,0
0,2919,0,0
3841,5426,8151,0
6232,0,0,0
3490,2194,0,0
3359,7413,874,0
3121,2273,0,2078
2302,0,0,0
5866,4701,0,4482
0,0,7274,6013
2227,7894,4638,0
0,0,0,7319
2226,9165,3357,6429
9322,6362,0,0
4878,4668,1436,7844
1097,9883,0,6219
0,0,2785,0
0,4503,3221,4105
3266,7657,1303,9740
6298,0,5361,0
2368,6384,8913,411
7270,0,7401,0
4904,5980,0,2181
1058,0,0,0
7116,1118,9715,2758
8874,2808,6445,0
9846,1875,7338,801
7288,4387,1736,6369
4772,0,7666,955
9187,0,200,5396
0,3400,2751,7261
3664,7142,0,9328
5336,6077,0,0
2928,0,5560,5081
0,8480,4171,0
5872,8125,2047,5771
7734,5289,1338,6077
0,0,890,0
887,0,0,8893
649,6848,3594,9085
0,3093,2136,4269
6739,0,0,0
8690,4398,5678,0
3204,0,3716,8206
7995,3253,2797,0
8838,3832,0,5736
0,5873,1836,6299
0,0,3618,5514
3345,0,0,3441
7691,5943,970,7326
6157,2587,0,2453
2044,8734,1178,7385
6841,0,6413,0
4806,103,0,9127
0,0,0,2870
0,0,1694,0
0,3530,9476,2335
0,0,4264,1031
2125,3869,0,3105
8310,0,4244,3979
6908,2079,0,0
0,8578,2887,3583
8099,2907,6710,0
1224,0,8646,2241
3051,3762,0,0
4075,0,2467,9006
0,8630,3171,6695
0,0,0,6244
1346,7215,8525,0
0,0,7300,1155
5916,6418,2298,8089
5093,8747,2864,1941
1987,7909,5050,6212
4482,8159,0,1177
775,8910,5970,4850
9580,2767,0,2346
3984,5772,6013,0
2479,6958,6017,6280
8130,4735,5292,865
7805,2437,8097,0
3721,8176,4474,0
0,5458,3128,9925
4748,3254,9455,41
2341,0,8452,3313
0,0,1921,0
8306,0,4081,5321
0,3466,5535,8685
0,8150,2250,5396
7672,5029,2205,6255
8976,6350,3396,0
4869,4069,4315,0
6006,1587,8459,1537
1662,0,1109,0
7602,7441,0,126
3969,6829,7721,3379
0,0,0,7534
2506,0,2748,4445
5217,6495,1064,7534
0,3751,6222,0
2742,8602,3339,0
4564,6042,4240,5063
6659,6296,0,0
0,0,5510,8282
3900,0,1226,0
4954,0,0,7748
5973,0,1051,0
7982,6552,0,0
2034,3867,0,7195
3468,4604,8040,4409
0,0,1995,9611
0,3909,4391,1669
3946,598,5608,0
8036,3787,2911,5887
3949,5819,0,5940
9736,0,0,0
2862,1302,6294,0
0,5927,765,8714
4607,2750,549,9477
6927,1325,0,0
1965,5925,0,6277
2400,9143,6563,2922
0,5209,3856,7712
0,9956,3892,6508
7258,2241,7439,3467
6983,241,6145,6172
1312,1861,7552,4828
0,5383,0,5722
7323,172,4526,7137
8772,0,7761,0
6362,5481,1820,0
0,0,7758,719
5135,0,6752,0
416,0,3901,5686
3805,8524,3680,0
7191,4910,3068,4822
7654,0,0,0
5346,0,2642,8545
3804,3561,4070,0
3226,0,6471,1217
0,0,124,0
4087,3515,0,0
8162,6447,0,0
6832,1721,3922,8450
5418,0,3805,4873
8534,6456,209,3183
0,2742,6054,0
3478,2832,7664,6959
7789,5043,2028,5355
3774,7576,1227,0
6165,0,0,6836
6240,0,1592,0
0,6348,2068,8363
5429,9188,2009,1732
0,8333,0,634
4796,2023,9079,2506
2936,5774,4492,5989
6066,3410,2829,0
4550,0,0,4111
0,7711,4895,0
3153,8694,3341,0
1886,7527,9821,1347
6106,6727,0,5543
8716,0,1919,3363
0,5279,4151,4540
7239,5966,1115,6952
0,0,9661,798
3792,6228,0,2021
0,0,5226,8258
3959,3601,0,8900
1412,6520,7028,1952
0,5354,4568,0
0,4325,7280,0
0,4705,8882,7518
0,6324,4083,4947
8186,0,5818,5036
0,5078,4450,0
8725,2413,5187,0
