9000 6
4074,0,1238,8402,9921,5304
2797,0,5400,1101,0,0
6708,2961,6605,0,9173,0
0,0,5738,0,9156,0
5692,0,4879,4348,0,7367
4535,0,209,5774,0,131
1079,0,0,0,0,5660
294,8318,8622,6900,8335,7795
0,4930,317,5105,6080,9473
7003,0,1236,0,6121,6470
9250,0,5779,9460,6431,0
9592,0,0,2916,3990,5608
8577,4285,3927,7200,0,2262
4995,552,7193,0,5658,0
4786,2662,5047,6022,4545,1168
2493,3796,0,0,0,0
1763,2849,5768,0,5766,9758
1371,4343,0,5298,0,5229
0,6539,0,0,0,1439
8028,0,4101,3075,0,8647
0,5154,2443,0,3427,5700
4327,5191,8550,95,954,4316
0,2325,8660,3898,7624,204
0,0,6743,4909,0,0
0,7968,5234,450,1044,7895
9097,0,3050,1541,1358,0
7242,5686,1669,0,5782,2623
109,0,0,8769,0,2574
0,8663,7760,0,0,7700
0,9920,5669,9546,0,0
7441,9468,2002,491,0,3361
6969,0,0,0,4045,4830
1262,0,466,6212,0,0
8786,1897,8665,0,7614,2237
4247,0,0,0,1474,0
6631,8916,0,8634,9408,0
0,0,1260,0,0,5305
5873,6279,9460,0,0,0
0,1279,4281,5008,7826,1896
7245,0,3824,0,1991,5298
0,0,4214,3930,7257,0
6938,9252,1,8199,296,5017
0,6169,1296,2964,2510,3789
0,8853,0,0,3861,0
0,1106,4968,0,0,6960
649,2443,0,4864,6373,0
8486,3312,2093,8486,1511,2390
3504,5016,8560,4801,0,0
0,3330,0,0,2960,0
0,4487,4891,1520,9839,5401
8480,489,0,4064,0,0
6904,3839,0,8998,2326,9043
1388,5830,4059,9948,631,2041
1019,9222,0,942,2880,0
4727,0,2819,0,953,0
0,9433,3148,2864,0,8501
7083,0,2341,4614,0,0
3657,0,499,7717,738,0
9758,0,353,5129,2699,3233
0,7427,2666,6281,7046,0
8941,2066,3053,2089,4930,6551
0,2014,0,0,6628,6355
7602,0,7144,0,8004,7882
9233,0,9639,9586,2892,2339
2820,6354,9767,5487,2636,6813
9106,0,0,2160,3667,0
0,4258,0,5665,0,2453
2020,4794,2739,0,0,743
7048,2129,8506,6688,1716,0
9027,4536,7753,8794,0,390
0,0,1968,4487,1290,0
0,2,9894,4121,5667,7086
6575,7688,1880,9314,6853,0
0,3901,0,8565,0,0
0,9617,3158,7718,8412,3182
8109,4020,2313,0,0,3603
5712,0,0,5607,927,0
0,7502,6962,0,6817,3816
9351,6876,7717,0,5441,0
4879,0,7925,8038,3124,0
1221,0,358,3534,0,0
7138,0,5671,744,2630,0
0,0,0,6980,0,918
796,0,0,8514,0,0
6822,0,8642,4748,0,0
0,0,0,1445,0,4311
0,321,1335,5983,1066,0
2582,1085,9290,6683,0,0
0,0,0,0,7377,3947
8633,4199,4336,7275,0,2762
0,34,0,0,0,0
0,0,0,7689,7774,0
0,357,0,945,7041,6134
0,0,0,8574,40,0
0,8673,0,6857,5949,0
9620,4991,5556,2032,0,7035
7626,3388,0,3543,0,6602
526,2733,6959,0,0,4000
0,3813,8644,9725,2387,0
0,4909,7358,0,0,3308
4195,1387,0,9751,3420,5333
0,1047,8721,0,4590,9799
2217,5116,2533,9176,3711,0
0,8439,25,1821,8165,2412
506,0,7321,7865,8937,0
1173,0,0,9472,2884,0
0,9672,0,0,0,9533
3328,7504,0,5861,6681,0
2073,9858,6801,2098,0,0
4510,2185,0,0,51,0
0,1224,7303,1396,0,0
0,0,0,236,0,0
9770,0,2652,4420,0,9334
2782,294,9192,9584,0,871
4552,0,0,9783,0,3108
0,0,4333,0,1052,5030
1444,0,533,1305,6581,9565
0,6352,1925,9106,0,146
0,3555,441,7632,3140,2835
8504,0,9739,1562,7476,8475
0,1430,8131,9003,2687,9184
0,0,0,0,5437,2111
4133,1891,8464,6058,0,0
6205,9438,0,0,7071,0
9483,5576,0,0,7138,0
0,0,2533,0,0,5220
0,0,9352,544,9415,4790
2656,3548,0,1120,9607,0
357,0,7118,3150,2461,0
9084,1944,9766,2710,1166,6904
3813,8865,0,0,4695,9527
0,9709,4374,0,254,0
5711,2911,0,0,4032,0
0,0,0,7191,0,0
1381,0,7166,0,0,0
8052,3150,7198,6765,0,1893
6293,0,1603,0,1986,0
0,7697,4770,0,0,8802
8745,164,3193,0,7355,734
6728,8737,7360,0,9884,0
2228,0,9847,9426,0,0
1320,0,410,0,0,0
4782,6122,0,9552,7920,0
8355,0,348,1548,0,7704
2283,0,6441,9643,0,6325
6341,0,4262,0,448,8964
5533,1768,0,5943,4692,1624
8339,0,7747,0,0,5667
0,7382,0,8966,0,0
0,0,5404,0,857,0
0,7198,5221,3700,0,0
2665,8921,0,2626,4864,2131
4250,3204,1606,0,0,633
0,0,8015,0,0,0
504,5893,8159,5908,9005,9016
107,0,0,5329,0,9603
0,4809,8524,8438,7435,3389
570,1686,6594,2176,3684,0
2810,0,8488,825,1349,7711
7771,1853,3604,5930,0,2610
0,7870,1054,0,3200,3198
767,0,0,9291,0,5444
2681,3208,7131,0,5385,815
7508,0,0,0,0,3516
3708,6792,5370,7313,2723,0
0,7671,1003,0,0,4203
4177,9601,8403,2186,8893,1041
7630,1574,4250,0,850,9635
5577,0,0,7743,4356,6852
1260,8065,0,0,5379,0
0,5304,0,0,6282,0
4970,460,2475,3373,0,0
4414,277,0,0,5039,3794
8300,0,2154,6131,8360,6511
0,9620,4576,6628,6250,9956
2996,6013,5260,7035,0,0
0,0,2003,0,5123,4650
0,0,0,0,8203,0
0,6504,583,0,0,0
9156,0,8564,3733,2247,4815
0,0,829,0,2279,7609
0,0,9359,2496,4572,0
7147,8325,4022,2075,0,0
0,0,0,2626,0,1365
1570,0,6985,135,0,0
4950,4738,0,0,3688,6755
3389,4181,8943,2749,0,0
7233,0,1841,1255,0,0
3481,7944,0,0,570,0
0,2140,7852,0,0,0
9795,7226,3640,0,3007,7328
1027,6396,1510,0,9146,0
3486,6379,0,0,7635,7916
0,1117,5860,4568,0,0
0,6906,0,0,0,848
1858,7265,0,5498,1537,1082
0,2564,7478,4336,2535,0
0,0,3005,4540,0,0
2456,0,1757,0,8107,5087
4748,3212,0,3320,6169,9464
4168,0,0,0,0,0
0,6351,0,0,688,0
0,0,9388,0,7754,737
1076,211,4277,2834,0,2385
0,3276,0,0,6597,0
0,0,9794,6108,3009,3319
4375,0,9671,5207,7139,0
8574,0,0,0,5005,0
0,0,1538,2979,0,67
5364,6836,0,963,6751,9941
0,6130,707,0,2239,0
0,6615,0,5514,0,7191
0,397,0,0,0,0
0,7062,2847,2314,41,1762
2382,0,8598,0,6368,5350
0,9099,0,0,1623,0
91,7467,0,142,0,0
0,8856,2555,9095,0,916
5861,9080,7978,0,1395,0
0,3777,0,0,0,9794
0,0,8893,5901,0,0
9622,0,7984,0,0,967
2116,9114,9824,4672,8210,0
5588,4071,7209,3567,2780,8605
1587,3252,2382,5013,2322,0
0,0,0,0,0,8603
4219,2267,0,2204,2225,2021
3171,0,0,2995,9013,0
0,0,0,8333,0,0
0,0,9451,9321,4770,1774
1208,9578,8518,8266,0,0
0,0,3430,0,9703,0
0,2874,9996,0,5870,0
9615,6994,0,3033,0,0
9233,2267,1540,0,0,6311
459,0,5889,8977,0,9169
140,0,0,3571,5044,6372
0,4177,0,9224,4447,0
0,4062,0,0,7096,7439
3631,0,0,5172,0,1295
1483,5474,0,0,4452,0
0,0,3089,3211,0,8133
9583,0,2311,0,0,0
3947,0,822,0,6698,7918
0,329,4249,3205,0,0
0,6985,4738,8593,0,0
0,0,0,0,4112,1948
0,0,9340,0,2526,0
4043,6473,806,4865,2532,0
0,6031,7835,0,9236,3336
6298,0,0,1036,0,4680
227,0,5581,4011,2919,9694
5960,7892,0,5301,5177,5917
1257,9221,2390,2064,4087,0
9570,0,0,7405,0,191
