7000 6
2298,759,448,0,110,0
0,182,69,56,0,0
2388,1268,0,374,137,22
1272,617,0,266,56,7
0,0,174,86,22,0
1982,769,0,0,50,0
0,2009,0,0,169,40
2134,0,389,300,105,0
3124,1520,281,0,0,17
1463,551,146,0,60,0
1812,548,0,0,58,0
0,438,146,0,0,6
0,1351,0,0,136,0
0,0,0,0,71,0
3044,1666,0,443,0,23
2258,0,378,0,0,0
1244,386,339,0,19,32
0,0,230,0,0,0
436,199,46,40,13,0
3352,0,0,354,95,101
0,247,0,123,75,15
0,0,479,201,0,0
0,949,644,0,63,74
0,0,0,86,39,30
0,1282,0,253,0,39
930,281,339,0,17,0
697,206,199,54,21,16
0,0,78,0,13,5
0,799,0,0,86,0
0,0,135,0,0,0
0,585,304,279,0,14
0,885,0,0,56,0
0,0,0,0,0,1
1674,0,0,279,92,10
326,101,40,0,0,1
239,0,0,0,0,1
0,157,70,11,5,0
1423,0,343,77,23,42
3061,0,0,0,126,12
0,0,350,0,0,38
1871,0,121,0,54,0
1007,207,0,133,27,14
0,132,40,69,0,0
0,1113,0,0,0,17
163,110,50,4,3,1
1822,899,0,259,81,16
3091,0,0,447,95,32
0,999,565,0,113,0
0,0,0,28,8,3
229,106,32,23,0,6
3602,1735,1463,0,0,240
3039,1761,0,0,65,0
0,186,57,0,0,6
0,1651,350,213,0,0
1119,0,0,0,0,0
186,0,0,0,0,1
0,0,0,94,0,21
1051,0,0,102,0,0
0,0,61,0,8,8
0,405,522,0,0,0
0,0,515,284,0,29
1718,0,324,167,60,30
1448,592,454,86,29,64
1876,0,0,0,0,18
1304,0,326,0,0,0
1592,559,552,0,0,23
0,0,0,0,0,3
340,109,106,0,5,0
361,122,0,0,5,0
3047,0,1074,0,110,247
980,447,0,97,38,3
0,0,33,51,9,0
0,0,598,0,27,17
3292,1785,492,130,0,0
698,0,170,0,28,20
112,0,0,0,0,1
0,863,228,0,0,26
1102,502,106,0,23,0
0,149,128,0,0,15
2056,511,361,94,52,29
0,750,0,124,53,77
0,651,281,162,62,8
946,279,0,0,26,0
0,68,0,18,10,18
633,211,200,47,16,31
2498,0,0,0,69,22
2922,1652,0,0,157,4
281,106,74,14,3,0
0,0,345,0,0,0
0,0,0,52,31,2
2591,1400,0,0,87,0
0,589,229,58,0,9
1910,0,619,0,48,58
2386,728,0,0,104,0
0,1134,0,469,95,9
0,1263,378,369,157,29
591,186,177,37,18,24
421,0,121,29,15,22
2477,888,279,446,77,4
0,878,0,136,49,36
540,186,103,0,0,10
2574,0,353,192,54,17
0,1322,222,271,0,22
2599,944,0,186,0,0
2860,1018,556,149,0,10
2612,1211,0,198,0,30
878,0,0,0,41,0
2745,1267,0,383,0,0
1019,424,0,0,21,12
458,0,0,25,28,0
0,128,0,0,17,20
1727,328,517,159,56,16
3041,1526,0,0,62,3
2863,1142,377,0,162,7
0,1381,0,0,73,0
0,1583,0,200,0,0
0,0,202,0,0,0
1405,433,397,0,27,0
0,425,0,0,27,40
0,0,147,0,0,0
0,496,0,0,115,13
1216,0,397,38,48,16
1708,668,103,0,0,12
400,0,136,14,9,0
0,629,0,0,81,23
1165,588,0,171,0,0
0,0,170,138,73,19
2483,1213,277,0,0,17
2513,1269,344,182,0,34
0,107,43,47,0,0
536,212,166,25,7,0
0,0,0,0,8,22
0,0,0,236,0,0
0,162,29,127,33,1
1074,0,95,112,70,0
0,175,55,0,0,0
121,30,14,0,7,0
0,120,29,81,16,1
3244,0,222,557,0,0
2239,0,0,0,62,0
1776,769,179,0,47,0
0,586,128,137,0,16
2521,0,316,0,0,11
2205,865,592,0,0,42
252,85,38,25,0,6
1400,677,137,181,54,3
0,0,0,105,0,3
939,432,0,0,42,32
882,405,214,0,38,31
1175,0,380,0,0,45
1362,465,89,0,43,4
2787,1048,251,0,0,18
