9000 5
5953,3843,4740,4099,1663
3980,3644,3624,3755,3085
5217,4718,5147,4893,7184
2159,2822,3098,3110,1803
3699,2569,1929,2502,3115
5163,2538,5138,3942,5698
6448,7363,6039,7431,6579
3803,4023,4240,4406,3667
5653,8191,5102,4319,4465
3831,5956,4845,4434,5898
4516,5061,4286,5660,4494
4782,3459,4004,3199,3934
5202,2731,5122,2579,5260
1709,4988,4140,4791,5706
4417,4457,3766,3506,3903
6363,3491,6584,4276,5158
4382,3467,6973,3600,6409
5434,4262,2909,5422,2608
6132,5130,4562,5927,5427
5544,3567,4250,5979,3500
1752,4262,5522,3706,5123
4533,3777,5606,4372,6839
6821,6679,6830,6857,6671
4649,4064,3936,4629,3378
3498,5363,5120,4252,3933
3678,4603,3957,5325,2630
6335,5484,4512,7049,5853
6330,4680,4649,4996,4386
3966,3266,3973,5287,3754
5785,3647,4825,4333,4789
6965,6494,6350,6759,7089
7376,7740,8326,6527,7415
4424,4030,5512,3063,6775
4031,1695,4543,4242,3317
5185,6354,5765,6921,5606
3906,6497,4408,4799,3814
4100,3687,5331,4522,5529
5117,3609,4425,4470,3220
3477,2932,4436,2531,2715
7686,8175,7079,7499,6861
7008,7184,7985,6505,7448
4022,6920,4583,4680,6866
5208,4497,3424,3864,1974
8033,5498,3670,7585,4515
5197,3777,3433,4267,3524
4112,5337,5413,2031,5612
6187,4030,6357,4147,4740
4440,3472,4219,4731,5075
4549,4713,4062,5069,6258
5849,5147,4692,7042,4780
4742,5212,6037,2334,7702
2235,4374,4531,4593,5752
2671,2098,2640,3515,4271
6834,6073,6327,4846,6666
2040,1861,4241,2702,3507
5295,3115,5002,3760,3702
6059,5565,2119,5403,4899
5341,6653,5092,4347,2198
4289,5969,5613,6825,6925
3820,5486,6670,7190,5977
8407,2903,6021,7243,2147
5077,3416,5676,3602,3348
6113,4395,4668,7028,3132
2509,5309,5530,3530,5357
4755,6335,5060,5477,3631
5375,7158,5952,5268,6747
4197,3728,6532,3151,3953
6425,6813,5767,6830,5437
3952,3060,5322,2494,6373
2933,3417,1259,3294,2467
3607,4604,4429,3470,4827
6252,3367,5881,3284,5032
6488,7711,5654,6496,5169
5009,7345,6178,5633,6207
4522,6252,5394,4569,4923
4451,2784,5455,2554,4350
3632,4238,4181,2685,3096
6452,7695,5163,7314,5115
7553,4524,3787,4410,5091
6610,2854,5902,3834,4856
4154,3582,1932,5873,3039
4967,6405,5224,5058,6817
6209,5023,6645,6920,6038
8245,7510,8072,7587,7694
5429,6070,6462,6266,5701
5662,2661,4883,4444,4365
6917,5344,4613,5051,3877
3541,4647,3072,3789,4791
4231,2392,3371,4452,1875
4119,2886,5423,6595,7854
5552,6939,6169,4289,6593
2815,3416,3465,3169,2373
6567,3134,3482,2706,5458
3680,4157,3692,3801,3458
2542,5976,4527,4676,5328
3718,3270,2889,3553,5289
3093,5193,5142,4500,5177
2841,2886,3927,2970,3790
2326,2725,2245,2026,2378
4328,6464,4996,3477,2387
6607,7508,7594,8219,7673
6223,6922,6361,6966,6581
4613,3422,4503,4397,4099
7974,5294,6833,5624,6711
4999,4878,4879,5664,1938
2499,3847,3003,3594,2324
7354,5168,6350,5699,4665
6247,6964,5505,5854,5688
3618,6046,5255,5355,5859
4844,4118,4193,3401,4304
3778,2821,3895,4150,4752
5895,6888,4714,6799,5410
5138,4800,5576,5060,5220
8028,6756,6496,5164,6325
3528,2631,4900,3433,3172
4035,3369,3840,2462,1994
4695,3287,3603,3569,4303
3593,6686,5069,4705,6579
5593,5613,6819,5345,4707
6015,4434,3937,6359,4908
5020,4816,2464,5043,2575
3879,8112,4345,5028,5992
4857,4550,3496,5478,4515
4794,6615,5338,5279,8116
4591,4604,7922,2903,6493
4462,3561,6152,6144,7249
3437,4715,6648,3958,5428
5667,2019,4913,3333,4057
4399,6199,3795,5042,4337
4228,5692,4636,4803,5159
3402,3190,2191,3494,2179
7082,2886,4425,4429,3536
7002,7469,7372,7494,7660
5027,4263,4516,4138,7449
1540,4047,2940,2476,4549
5982,5208,6980,2826,6499
3758,3894,2993,2404,3435
4065,4269,4861,4193,4017
6650,6086,6085,5253,5601
5238,7192,5364,6062,4674
4496,2440,3767,4198,2888
6592,5020,7749,5724,4234
4647,4148,6200,3960,5823
3622,3148,4495,2968,4563
5412,4743,3819,3306,2488
4681,4366,4527,4929,5293
5031,7812,6149,7626,5309
4164,3974,6280,2993,6691
2322,3318,2790,3499,3526
4632,5619,4649,7275,4498
2963,4385,3160,4975,4289
1706,5122,4133,5369,5031
3909,4879,1994,4160,3938
5779,5221,3608,5812,5049
5965,7688,6593,3930,5556
4584,6300,6028,5977,4983
4118,4719,3903,5660,4513
2759,5240,4763,2616,5176
5857,6366,4352,7313,6620
6175,5607,4011,5426,4639
3383,6247,5003,3375,6263
5769,7351,4583,6825,5697
4743,3348,5858,2370,7556
5140,4715,3845,4416,5328
5707,3904,4753,3098,4440
3529,5443,4730,2995,6725
7672,7753,7575,7674,7928
6786,6321,6136,6399,6497
4314,5073,4542,5018,5468
3704,5348,5624,5228,5665
1565,4092,2251,2616,3571
4067,4184,6029,2261,5357
4024,2591,3213,3136,3771
7240,4935,6714,5426,5012
2000,6217,3928,5210,4532
5336,3574,8319,5306,5938
3680,5503,5384,6904,3106
3148,3957,3884,2755,4328
6207,4021,5089,3942,4961
2800,3880,3855,2668,3810
5948,4106,5938,5535,4374
6439,4344,6116,3793,5615
5868,3138,6673,3326,6348
4126,3471,3915,3506,3853
7581,6500,6507,7433,7139
4967,4165,3921,4883,5228
3312,6142,4511,3646,4306
6964,7124,5339,5342,4302
4341,3707,5541,4637,5023
7024,7768,8218,7011,7671
6600,5002,6595,4476,4826
6391,4014,5045,3663,5323
3042,3825,4808,2687,5821
7050,4291,7260,6716,5583
5282,3808,4572,4250,3529
6187,3881,4803,5057,5607
4213,3719,5265,4577,3221
6723,5542,5670,6640,6039
7654,6695,7610,6810,7478
6981,4587,4164,5741,5758
6300,5579,5298,6833,5643
5308,3494,5759,5198,3752
7591,7731,8036,7719,7477
4208,2821,4875,3588,3781
5764,6979,6731,6317,6568
2919,3481,4252,4521,3322
5151,2645,3662,3720,2722
3925,3838,3370,3431,3827
4742,5581,5123,2422,5371
5060,2543,5171,2324,5831
4090,5739,3044,5852,4884
7191,5582,5757,5737,6353
4801,6267,6294,6555,6827
7454,5790,7512,7287,5668
4253,2618,4431,3390,2337
3455,5603,5254,4552,4292
4150,4726,4536,5936,4210
3055,2891,3501,4071,3676
2867,6687,3006,7180,3572
