7000 3
0.144254 0.646609 0.692568 
0.879394 0.070295 0.715631 
0.345075 0.376062 0.745328 
0.669338 0.373984 0.615192 
0.423283 0.385510 0.705155 
0.950226 0.455370 0.037502 
0.894234 0.517417 0.239248 
0.342910 0.592851 0.419245 
0.466154 0.509044 0.340811 
0.593366 0.742324 0.102898 
0.319556 0.519934 0.585151 
0.758985 0.170901 0.497176 
0.438164 0.403212 0.604567 
0.776255 0.197456 0.508967 
0.054040 0.797961 0.366721 
0.513780 0.321830 0.613125 
0.352187 0.564658 0.276200 
0.638363 0.622756 0.263819 
0.443769 0.148715 0.625216 
0.264949 0.484880 0.823861 
0.188666 0.833665 0.525211 
0.252196 0.459873 0.736195 
0.501441 0.470573 0.487174 
0.681115 0.574125 0.129948 
0.523205 0.057213 0.787479 
0.179082 0.955226 0.562911 
0.861054 0.220769 0.571515 
0.245926 0.969787 0.139797 
0.514967 0.448973 0.511555 
0.494165 0.703434 0.036320 
0.753830 0.663142 0.176100 
0.582293 0.395830 0.546626 
0.387380 0.643170 0.542505 
0.062700 0.881126 0.429250 
0.406954 0.440076 0.692643 
0.463343 0.300825 0.519588 
0.913512 0.116878 0.557369 
0.736893 0.638950 0.194992 
0.293682 0.683114 0.407930 
0.407799 0.307613 0.577359 
0.621161 0.015305 0.874877 
0.087246 0.734857 0.679849 
0.601900 0.429044 0.334596 
0.073805 0.540549 0.832022 
0.156885 0.556172 0.787093 
0.629249 0.091313 0.809934 
0.626027 0.374125 0.480022 
0.675715 0.360324 0.372677 
0.811090 0.618192 0.053691 
0.204128 0.746048 0.344283 
0.745680 0.372002 0.436356 
0.644258 0.185228 0.592599 
0.599416 0.926940 0.292307 
0.537255 0.404426 0.348312 
0.778685 0.492911 0.422582 
0.554563 0.107790 0.948551 
0.925100 0.512249 0.210304 
0.650219 0.700647 0.375052 
0.099786 0.858250 0.546147 
0.642731 0.525839 0.373978 
0.288106 0.434542 0.741054 
0.561278 0.710736 0.068974 
0.818896 0.198167 0.352903 
0.208554 0.595394 0.903005 
