7000 4
0,0,1825,4655
9497,2812,8995,7986
0,6005,9145,0
0,825,6227,0
0,3305,5324,0
9566,681,2133,1168
0,6693,259,6248
3675,4378,1911,0
0,0,0,6463
6548,0,4449,0
0,3595,0,0
4420,0,0,9551
4437,3125,0,0
0,8615,5172,0
0,5432,6751,0
0,8663,6934,0
0,9538,0,0
0,7689,6491,0
1284,0,9737,0
0,0,0,6965
0,0,0,4470
0,0,4973,5663
1575,0,0,0
0,0,8163,0
0,1402,0,0
9092,0,0,376
9625,0,6081,0
8278,0,0,8941
3076,0,0,3430
0,8385,0,0
111,0,9192,499
5324,7355,0,6444
0,5025,8703,0
3254,0,8226,0
0,0,5032,8725
5645,4151,0,8722
0,0,2152,0
9465,1246,0,9576
4988,7470,0,0
0,3364,0,3584
8390,0,1434,0
5168,0,0,0
3969,0,4341,9615
3708,0,8337,7948
0,490,8419,0
0,0,2129,0
4167,2205,0,8993
0,3796,2577,0
9257,0,0,4426
3673,0,0,0
0,4383,7258,3394
6392,0,1342,0
0,0,2032,0
0,0,4549,0
0,1587,9620,1938
5383,0,0,0
0,1504,9067,9882
1633,9110,0,0
3493,0,0,9886
0,6056,0,0
5819,1399,4290,2279
5561,0,2907,1929
427,0,3867,0
4726,0,0,0
0,0,0,2904
0,8344,4223,0
0,8937,0,3508
4993,0,0,0
0,4266,3092,8338
3106,6000,267,0
0,4134,9345,0
3901,0,4190,5171
0,5008,8075,0
0,2299,77,0
0,0,9990,6230
0,9965,0,6244
0,136,0,7337
0,4850,871,4664
8985,0,7919,0
17,0,0,0
7118,6133,0,0
0,0,0,9668
9458,0,0,0
6909,2942,0,0
3078,0,8478,9215
8603,0,0,0
9568,0,0,9585
0,0,8924,0
4665,6215,1499,3097
0,8453,2766,3042
0,0,0,2305
0,5138,0,0
8891,1924,0,7494
0,7782,0,843
9581,0,0,3490
0,0,0,8754
0,6018,0,9153
4471,4618,0,0
3284,8164,0,4892
3302,5620,0,2194
0,0,9688,0
0,0,9664,844
0,94,0,4418
9448,8854,0,5017
0,0,4171,0
9643,0,0,0
4532,0,0,7835
7006,0,29,0
879,0,0,2142
0,3035,2987,0
3130,7322,0,0
0,2409,0,1049
0,0,394,0
8135,9606,6,2667
992,0,0,7998
5225,532,0,0
250,0,0,4741
8956,0,0,0
8557,0,0,4734
0,0,5784,0
4029,6178,5719,0
5785,0,0,0
0,5336,4776,8778
5868,7325,4883,6119
0,0,860,0
4366,420,4289,0
0,8954,0,0
0,0,9065,5245
9622,4785,7410,5407
0,0,2185,4063
7580,6961,0,3449
0,0,9569,7532
0,0,9735,5222
0,0,0,69
0,0,493,0
0,0,0,8870
4344,6850,0,0
0,0,8919,0
0,0,0,7711
0,9693,0,0
0,0,5564,0
0,3710,1044,0
9515,0,6175,0
0,0,7633,0
0,0,298,0
0,9218,0,0
979,0,9510,465
0,4754,0,0
0,0,9152,0
0,196,718,9599
1735,6894,0,0
2508,5996,8276,0
7908,8574,6533,6283
7792,0,8083,0
0,7594,0,0
2349,46,9355,0
0,0,819,0
8704,0,6103,439
8432,0,3273,0
462,0,0,0
123,2448,0,0
7215,2738,0,0
333,5926,1520,0
0,876,0,2392
9383,5585,0,8087
0,4999,8527,0
9465,0,6496,9927
3349,2411,8298,3473
4860,2954,0,2076
0,0,0,6026
0,3939,8708,0
4815,0,2370,0
0,0,2287,0
6267,0,0,5732
0,8235,5660,5965
0,3959,0,0
0,828,0,0
8907,0,0,0
0,7341,2889,8757
815,5260,2956,0
6528,0,6058,0
6058,0,8528,0
6032,0,4640,0
0,4079,2188,0
0,0,0,3815
9774,6300,0,3716
3642,0,0,4458
0,5430,4333,0
674,392,4201,6733
8189,0,0,4222
6918,47,0,5066
0,3091,0,0
0,0,0,2638
0,0,6354,7740
9195,0,2198,4073
4259,0,0,4933
6924,9680,0,5114
0,0,9337,0
7122,241,0,0
0,4523,285,0
0,0,8834,6417
0,5189,0,1911
0,6356,0,8276
0,1464,0,0
1145,4877,4928,0
0,4266,0,9074
4507,0,0,7839
1802,610,4036,4122
0,2870,0,6463
8059,4697,8374,2077
0,4360,354,0
0,3564,0,6970
0,0,525,0
2949,0,9469,0
0,0,5296,0
405,9332,0,4153
0,7153,0,262
1850,8991,2340,2903
0,2694,6845,0
0,600,0,0
9284,0,0,0
82,4565,0,0
0,4987,3262,0
4319,0,0,0
7029,9535,0,8879
8526,0,1783,1877
0,0,1054,0
0,7200,2782,8513
0,0,0,3955
0,438,4726,0
0,0,0,9745
7865,0,6268,4895
0,3055,3775,0
2181,0,0,0
0,1482,0,3417
8682,4865,1931,2555
0,2678,6511,5188
3117,1237,1993,0
9227,0,0,7093
4052,4557,1988,4076
0,5763,0,0
1322,0,3796,0
4538,5879,8927,0
0,0,0,3488
0,2287,0,6653
0,0,5196,0
4233,0,9846,8286
0,1835,0,5654
7598,0,5448,0
8045,0,0,2583
0,3358,0,5868
0,1581,0,7753
0,8033,0,7395
8703,9604,0,0
3089,9994,1223,1131
0,3586,0,9428
8576,0,8349,6621
1480,0,9205,6604
0,0,2473,0
6592,0,8109,0
0,2516,0,8567
2120,0,1505,0
0,0,0,9828
0,3128,0,0
0,0,1511,0
387,0,0,0
0,0,6882,0
0,0,0,7617
7508,637,0,0
8642,0,0,6641
0,1181,0,0
0,5727,0,9675
3334,0,6520,3721
0,9969,248,9580
0,7131,1899,0
2123,4680,0,0
5318,0,9261,3961
0,4101,0,5556
5283,0,2289,9594
2801,0,0,0
7047,0,0,0
5758,0,0,1650
