3000 2
0,7001
8658,1181
2803,7334
6012,4978
6415,3150
9559,0
9041,173
3677,5365
8876,2170
0,4811
2887,7137
0,8273
1283,8394
1617,9485
4503,6314
2586,9390
7369,2073
8219,1890
6031,0
6164,3021
7003,2663
5652,5727
0,6623
4509,5963
4482,5636
0,2833
7920,3046
8580,1577
0,6946
7664,2640
2822,7219
1956,7773
4724,4890
2428,7811
8260,2212
6360,3342
0,5959
946,8708
0,2203
1147,7071
0,7958
0,7364
2112,8543
5240,5099
1873,0
1498,7843
8835,1407
0,6240
1453,0
0,3613
8884,973
1345,7962
0,983
4535,4879
0,2725
3012,8488
7312,2897
3766,0
9052,2207
0,8051
3898,6306
0,4835
9343,96
6557,2889
6145,4517
4396,6092
8994,0
0,7806
4792,5006
3792,5270
5016,4290
0,7471
8902,578
6090,0
1990,6925
4083,5185
3382,7012
3016,8168
8714,1205
3625,5904
9570,0
5607,0
2329,0
5631,0
5349,0
1813,7277
0,4523
4078,4620
8061,0
5334,4843
7465,1711
8383,1864
3699,7207
3036,6370
0,5360
397,9202
2232,7497
3666,4707
3170,5520
0,1233
0,5521
8007,2280
0,2883
6617,3815
8444,2777
1145,8367
4065,5365
1088,9080
0,1590
2513,0
2485,8126
4019,6368
7567,2279
4615,5265
1842,0
7585,2310
1961,0
6345,2727
4285,5951
6824,0
4176,4312
1090,9910
8291,1128
0,8455
0,3434
553,9299
6416,3277
8197,0
4367,6159
1540,0
7081,3520
2883,0
0,5402
7721,0
2241,9074
0,1274
5115,4818
3023,0
5446,3471
1096,8867
7245,1811
7383,3760
6917,1102
9792,1629
8225,1518
6169,0
0,1488
0,8816
7765,2458
4150,4740
0,6737
3704,0
8233,1749
8783,1856
0,5442
8879,0
6494,0
5164,4161
1691,0
4726,5662
0,2677
7414,2851
2734,6473
0,4659
3195,7065
5644,4668
6812,3138
5657,0
9973,639
0,1560
2626,0
5915,0
6310,3443
655,0
0,3557
1242,9222
3873,4249
7172,3347
0,5952
3951,6217
0,5122
6387,5275
9038,1788
6665,0
4995,5345
592,9422
4887,5700
6719,2408
8202,1167
9558,1035
1304,9480
4954,3567
4144,5067
7040,2850
500,0
4241,2749
4054,6896
2125,8960
8713,777
0,8221
2117,7326
0,9449
4772,5356
7114,2385
0,4087
7368,3534
3644,0
0,4500
4787,4315
6252,3141
3778,3983
3091,0
5774,5564
0,6185
1401,8986
5363,4780
0,5404
2239,9879
4814,4887
2181,5654
4405,0
8115,1700
5671,4286
6247,4553
9317,1034
6829,0
1511,9653
8694,735
1824,7654
3660,6568
2773,7084
0,8427
5498,5137
8374,0
2472,7009
0,2200
0,8785
4226,0
6671,3052
0,7020
1568,0
4307,5121
5228,0
4653,0
2030,8560
6787,3288
7883,2914
0,4908
4065,7360
0,4218
4652,0
2833,6224
8282,2289
3338,0
7079,2396
0,6442
0,4571
0,2244
4937,4212
8427,1613
4015,4808
7629,2629
5412,0
5385,5492
4459,7012
0,4872
2604,8292
3428,8174
2100,7102
2018,7289
8150,1597
1095,0
8009,1625
0,3320
8924,1283
0,8694
4767,5597
0,75
7210,3845
3563,7585
4292,5270
2381,7090
9225,200
2894,7120
4277,7404
7788,2379
8388,0
5873,4228
7347,0
5094,0
4039,6088
0,6519
3096,6459
0,6176
2836,0
4265,5471
7644,4111
0,3662
9052,25
5270,3938
7580,1266
6095,5560
5307,3899
0,4659
4504,4869
5523,2973
7538,0
3817,6437
2500,7899
3679,0
6505,4708
0,3770
0,8005
3079,6705
0,5698
0,978
0,6378
3360,5781
6251,3288
2767,7511
5514,0
5088,5497
9606,0
0,3721
7627,3135
4647,5716
7434,0
0,2956
8169,1145
4382,6141
1586,8546
7702,3320
5099,0
1953,8260
5445,0
2421,8071
4651,3585
4420,5157
2093,6846
3428,0
67,9876
4651,6128
0,6184
7470,3775
1261,0
6213,3044
7842,2452
8196,3267
4829,6301
5959,4613
7174,2732
0,8452
0,9149
2724,7078
0,3779
6372,4323
6778,2307
1452,9120
0,3914
7056,3185
8075,0
9123,1471
4146,5368
6992,2804
2344,7987
491,9257
4499,5352
5378,5036
5259,4428
2598,0
552,9110
0,1695
3560,6246
9759,964
8671,2640
3396,7650
0,5855
9241,1071
5252,4999
5576,4599
0,7861
4040,4883
4979,3771
5187,5156
7265,2097
6184,3946
9450,522
8220,1815
3521,5835
7031,0
6684,0
4583,5968
580,9983
3195,5855
7262,3907
8439,1596
8649,0
2125,6989
7910,2170
9028,1828
9516,0
6100,4350
4483,4363
4525,0
1085,0
4478,4782
7126,3178
0,4034
0,4171
5598,2971
7327,0
0,189
0,2458
4911,0
5466,3589
6876,2636
5206,0
1606,7704
4161,0
3108,5338
0,5277
7430,4459
6130,0
3242,7543
2197,6633
9180,393
0,4877
0,2668
4078,6284
6817,4252
7765,1599
8124,2671
3563,6780
0,1812
3269,8570
0,6266
9860,877
3676,3648
2540,0
3446,6055
8825,1182
9034,475
6142,3600
0,6929
4252,5431
5101,4946
7913,2289
6698,4386
7435,0
8689,0
7595,0
6956,3027
8297,1373
3928,0
4195,6348
0,5069
2151,8662
0,6713
0,8069
0,1336
7142,2819
0,4527
5312,5129
1963,7906
3165,0
0,4983
4448,6299
4944,0
8000,0
6155,5358
4535,5732
0,2621
6107,0
9499,1378
3360,5144
3351,6841
1636,8997
6561,2744
8267,668
2486,7569
5658,5320
4613,4214
7239,0
0,8581
0,8095
5700,0
3265,0
2629,0
5954,3340
6766,3313
7318,0
9196,208
7622,2006
5261,6544
0,7441
5448,5296
1872,7483
7985,2692
8605,0
3223,7561
0,4064
5326,4766
5471,5949
3206,6672
6884,3186
4802,3686
0,1218
4225,5761
9049,1400
9411,2223
0,6725
3488,6778
2755,0
0,8385
3369,0
7264,0
2093,6533
4447,6094
1039,0
1237,8840
8172,1564
6062,4481
0,7028
0,541
9066,270
5599,4601
0,8674
2752,8136
7313,2011
0,7290
8971,0
4718,5221
9432,0
8363,2155
6365,5359
525,8865
5980,0
3105,6223
5511,0
6329,4051
5940,3791
3819,3716
4552,5749
2050,7877
0,2554
4582,0
6803,0
0,5788
6643,3551
0,2082
8640,1934
2077,0
2869,6186
0,5714
0,7091
0,1403
8360,0
7012,0
0,5771
3899,5719
2054,8064
3724,4780
2318,0
2540,9289
1265,8185
5760,4654
0,4396
3666,6445
7405,3043
0,1756
0,3597
6043,4879
0,6653
3980,0
5625,4921
6537,0
0,850
9936,331
4819,3690
3798,0
8951,0
4033,6757
7825,0
5822,4442
1696,6561
2795,7168
2217,8929
3845,6237
7765,1606
0,6681
0,1901
0,1434
2456,0
6727,0
0,977
8292,1587
3542,6515
0,9686
9266,846
8248,2947
3069,0
2520,5884
4964,0
6709,0
4485,6510
3549,7070
0,2276
3351,7895
3186,7233
6531,3230
0,1452
5215,4061
9053,0
0,4397
0,1481
9002,314
0,4197
8764,0
5633,3741
2259,0
908,9961
4881,6411
4629,5486
4593,5602
3228,7108
8693,1993
0,3823
2662,8971
1756,0
6829,3723
0,4586
1861,8729
3993,4600
0,1620
4289,5856
8016,0
0,3063
8204,0
0,5760
0,16
5824,3234
8635,2359
808,0
8200,3061
7485,0
1570,8852
5666,4168
1223,7831
5626,4022
1629,9057
5621,3957
3856,6415
0,3773
5638,3559
4123,5797
4053,5099
2870,9004
5693,5363
0,6790
6390,3840
6079,2276
3577,6678
3550,6009
4399,4849
8557,0
2396,7139
6623,3096
0,3145
7676,3040
0,7303
5463,4430
6378,2915
2158,0
4546,5335
4138,5445
2253,7573
4725,4947
3616,5146
5589,4418
3715,0
4909,0
0,8860
7299,2040
0,5462
5591,2983
8072,0
4398,6179
3546,4794
6075,5298
8463,3066
4432,5157
2487,0
8139,990
5250,6182
3610,5934
6002,3886
2169,0
0,2071
1006,9458
3967,0
4799,5634
0,4469
2645,6311
5512,3472
7691,2037
8838,447
1908,7594
0,8317
0,6752
3125,6440
2415,7869
0,4149
5933,4437
6889,3328
5984,0
5278,0
5573,4677
0,2135
4524,4918
4618,0
7462,1422
5587,3893
5243,5932
9124,0
3976,6423
5947,3640
4164,6458
0,2569
5620,4693
5220,4422
2762,6813
2144,8862
0,7612
2973,0
311,9029
3457,7202
0,1129
0,1998
337,9243
9842,1273
5286,4190
8682,459
4824,0
7437,0
5215,4943
2515,6785
3977,0
0,1560
3195,0
0,2234
8395,2164
5599,4437
3621,7087
3440,6323
5132,3890
8861,1545
4854,5068
6961,2951
4320,5270
4505,0
6782,1157
6069,4044
2891,6464
0,4918
0,7852
8905,2551
0,2931
7071,0
4248,0
7777,0
0,8687
0,8699
4668,4120
1579,9186
4807,4414
2244,6755
3098,0
5089,0
0,7795
4583,0
7253,0
3406,5250
3270,0
8009,3698
5072,0
6410,4550
0,5269
8345,1034
5070,5271
7234,3435
2110,9130
540,7871
0,7273
3234,0
3172,0
724,9154
2891,6084
4499,4859
7444,0
0,8524
1342,9183
4161,6763
6523,3446
4951,0
3686,5792
6389,4066
1120,0
4966,4903
9799,1250
6666,3307
7138,0
3591,6606
7660,1306
3610,5473
3845,0
8020,2272
0,2336
0,7277
8222,2564
1112,7853
3413,0
4146,5171
6992,2463
0,3282
5122,5310
6307,5223
5890,5222
1246,8835
6425,3951
8342,1284
6165,4144
5487,5262
7032,4222
4076,7041
2447,6020
3010,0
7199,2092
2451,0
202,9976
0,1964
0,2895
3070,7254
0,4075
8439,930
8073,0
2531,6968
5813,2718
5976,4236
5588,4041
6713,4255
6199,4774
741,9915
0,875
4887,0
6415,4731
3124,6192
1844,6785
0,1967
2511,7761
4435,6390
1540,0
9363,2377
3915,6849
0,3202
5103,4989
5221,4747
37,0
9583,0
3747,5359
9152,731
5964,4486
7751,0
3019,8297
3279,7996
7346,0
4502,4460
7697,2780
9379,877
1937,7959
3095,6537
8789,1567
3866,0
0,2892
3841,5034
5183,6104
0,4623
4321,5575
1548,0
4429,0
8080,0
5813,2654
1154,7779
4941,3693
4021,0
4680,6190
7333,0
5515,3651
872,8579
4595,0
4834,5886
1421,7374
2642,6366
6855,2412
0,7838
2145,7541
4129,6487
5982,4391
5768,4061
5600,0
5628,2515
6044,0
5075,4564
4495,5245
0,3959
7529,0
6607,0
8287,2425
0,6997
1361,0
3241,0
7546,1687
1552,0
7199,4679
6665,2610
3807,0
9029,0
5878,3149
4720,6126
1459,0
5253,5411
9245,2612
7571,0
5191,6763
724,8573
5701,4687
4171,7215
0,4979
2637,7571
3173,6161
6580,4526
6705,2632
1344,7901
6912,3601
9437,0
0,5019
9267,215
3702,4452
7986,0
0,5348
9513,433
682,9545
3968,0
6771,0
6825,3143
0,1247
0,9714
9015,0
2912,7545
2837,7139
3271,7750
6690,4292
5430,3761
5556,4964
4854,4091
3387,6246
9099,0
7476,0
0,6235
8657,339
0,5408
787,8725
6869,3007
7000,3462
5325,4865
3966,6591
0,1750
0,2373
5611,0
0,2562
0,3284
0,8324
6081,3775
5557,0
5735,4384
0,959
7289,0
9182,987
9585,0
5598,4716
8387,1596
0,3566
0,8312
5319,5303
3655,6746
0,8300
5469,5698
7150,2279
9019,520
5945,5036
0,1665
8784,1126
2806,0
0,7566
3146,8071
0,2847
8104,1617
5218,0
5393,4246
0,5795
3242,4738
5665,6181
685,8631
0,5394
1184,8392
0,6006
4776,6142
7466,2269
4822,4945
2837,7365
0,2351
3460,0
2867,8409
4484,7199
0,8541
9522,0
5971,4458
3582,6395
6969,0
8383,0
5412,4982
