3000 6
2444,2921,0,7948,2604,4455
4932,1579,3229,8041,1867,5182
4814,2965,7228,5125,7577,337
5925,5057,4485,6577,5869,0
6384,7187,7047,324,3942,3109
5784,0,7371,4717,3112,6626
0,0,2001,3289,0,0
5951,5611,659,9662,2810,7170
5178,7128,0,4481,7753,5901
0,0,7536,0,0,5235
1739,5410,8445,0,6310,4683
2371,8597,1746,3334,5306,4313
5892,3520,5472,0,1751,6712
4131,6744,0,6751,7535,7060
1759,0,8141,2329,9416,4977
3497,9695,4594,7790,5353,1840
5648,9223,0,3089,4576,734
3363,9639,2037,2037,7346,2290
6798,2099,5849,7059,4051,8054
4115,9007,0,5524,1309,7431
4189,361,8140,989,4383,8748
5284,0,3183,8628,1177,0
2533,0,0,4844,6745,0
8092,2100,8176,3259,2841,3965
9992,3837,3223,3358,8247,0
5182,3457,5940,7034,261,8733
9437,7448,4292,2889,2613,1953
7354,6336,1837,4794,5923,0
0,3920,2645,5933,8556,8966
9192,83,6196,9627,0,0
2815,8324,0,4412,2327,0
6037,6171,206,6469,0,2787
1301,0,1525,0,6124,6959
5782,0,0,2552,6893,0
7463,2628,0,4478,0,1952
4219,2820,9392,5093,1634,7506
3559,2249,842,7496,9161,6067
3172,4617,3876,2065,5765,2634
3605,2694,3752,9218,2011,8414
0,4922,5376,7402,4527,4946
6717,5584,2688,0,0,0
3476,5239,9120,1835,3815,9137
0,5989,1430,5935,7699,3227
7100,0,2341,0,8009,0
4099,7391,8604,5793,5786,1818
6729,484,0,5629,3365,2512
9846,6476,7649,5557,0,0
0,7812,3957,0,0,0
3104,9197,2876,679,7128,8408
0,9176,498,3755,4405,6668
166,7788,4531,7975,8767,3941
4207,5018,0,2622,6790,9339
0,4448,5277,0,2447,4594
6832,3589,0,7403,5027,1349
5778,0,4149,7277,0,739
0,7057,5789,4120,0,48
2597,0,933,9782,7068,2897
1844,1995,7028,5986,7003,6554
2979,4822,9091,5619,0,1087
5748,668,4839,5496,3875,8047
5616,2778,940,7075,8704,3786
0,0,0,3112,7145,7985
0,0,1467,9006,0,9302
7072,3185,7870,558,8793,882
9262,4010,5176,0,5487,5163
8559,2681,3886,5661,2930,0
0,6637,0,8541,2182,2764
8339,3906,205,0,3774,0
0,0,0,5147,7064,1942
738,6787,6371,6447,5669,3876
8428,5994,6433,5848,1618,5281
2370,6431,0,1950,6824,0
0,2332,3986,5411,2020,4607
9605,1753,0,0,9555,3877
1643,3505,0,1893,2998,7620
6222,2912,7514,2229,9449,1762
5926,4213,4208,144,5847,7998
895,6267,3292,0,5653,7881
4789,7020,8,7754,3459,0
5514,680,7301,0,7542,7356
5514,5556,0,1203,0,0
0,5620,3104,5558,0,6756
7391,1242,8041,1736,1730,0
9058,3169,0,5705,3715,3601
7343,6653,0,3090,4533,2632
0,0,6354,8960,2684,0
