3000 3
0.981681 0.526823 0.490314 
0.014205 0.006099 0.876500 
0.914062 0.521609 0.394278 
0.122127 0.229320 0.269217 
0.736095 0.818529 0.164943 
0.835062 0.654964 0.072785 
0.688412 0.302580 0.394032 
0.150876 0.021601 0.796641 
0.804284 0.359001 0.368468 
0.587097 0.697959 0.785868 
0.178750 0.679640 0.312691 
0.669063 0.693845 0.318790 
0.545564 0.607907 0.840399 
0.939842 0.730034 0.069719 
0.209059 0.466129 0.888248 
0.374003 0.301191 0.543212 
0.446787 0.989603 0.845793 
0.840820 0.140479 0.867393 
0.637461 0.944763 0.226394 
0.005929 0.531860 0.924353 
0.791796 0.710610 0.603993 
0.104487 0.379673 0.297838 
0.423277 0.925237 0.905746 
0.263676 0.865079 0.635780 
0.333395 0.074138 0.101909 
0.221643 0.448141 0.403101 
0.764855 0.894928 0.392704 
0.610648 0.735748 0.533183 
0.478041 0.373208 0.477946 
0.704435 0.379137 0.009806 
0.628788 0.170933 0.720416 
0.232782 0.275420 0.100089 
0.530620 0.698697 0.025326 
0.436366 0.962372 0.890404 
0.072146 0.295767 0.964543 
0.174055 0.517410 0.412683 
0.577156 0.282265 0.307612 
0.969860 0.892913 0.043359 
0.503043 0.370955 0.416568 
0.980989 0.075390 0.795705 
0.990796 0.704178 0.966638 
0.711212 0.936960 0.242058 
0.811301 0.467580 0.940754 
0.836627 0.903945 0.903127 
0.727031 0.976091 0.198894 
0.691574 0.150146 0.716304 
0.104257 0.727301 0.998569 
0.411869 0.697161 0.891483 
0.455228 0.200204 0.262437 
0.871796 0.181193 0.337827 
0.667501 0.171989 0.042005 
0.634138 0.883201 0.978964 
0.876196 0.694502 0.446544 
0.816951 0.531129 0.350489 
0.720077 0.258160 0.326580 
0.918971 0.949734 0.476726 
0.635275 0.053991 0.204027 
0.633844 0.465860 0.901188 
0.525326 0.921088 0.101392 
0.787764 0.792884 0.282585 
0.125590 0.460385 0.454574 
0.167595 0.094523 0.337774 
0.146560 0.970719 0.032276 
0.593104 0.787670 0.563405 
0.943593 0.507748 0.821564 
0.270174 0.426719 0.771298 
0.746900 0.061993 0.825289 
0.950927 0.695837 0.291150 
0.852115 0.221164 0.212238 
0.953506 0.008927 0.005122 
0.236091 0.134517 0.465506 
0.690665 0.302113 0.560030 
0.028439 0.448672 0.530749 
0.060715 0.041776 0.318419 
0.624120 0.985369 0.826167 
0.445684 0.255543 0.252885 
0.216983 0.002442 0.314878 
0.042272 0.953369 0.010715 
0.333422 0.805484 0.231879 
0.545659 0.758990 0.240806 
0.550781 0.995082 0.375323 
0.016288 0.685746 0.677436 
0.576317 0.714186 0.126108 
0.107066 0.774901 0.167884 
0.425485 0.399021 0.153254 
0.251652 0.844705 0.408797 
0.504537 0.061688 0.411239 
0.819415 0.103960 0.364608 
0.830130 0.437381 0.170092 
0.062009 0.983041 0.929082 
0.302815 0.533822 0.924164 
0.678139 0.550110 0.609910 
0.355575 0.126427 0.324096 
0.481683 0.233493 0.098997 
0.649568 0.658978 0.498018 
0.802821 0.910630 0.342723 
0.211618 0.415167 0.404411 
0.622857 0.234582 0.508371 
0.987465 0.064712 0.945752 
0.157557 0.126721 0.928793 
0.086639 0.429537 0.462615 
0.010803 0.107675 0.012725 
0.620714 0.463250 0.139152 
0.944810 0.944934 0.372645 
0.043807 0.594501 0.031624 
0.541825 0.397323 0.942253 
0.884548 0.608941 0.357420 
0.288959 0.231798 0.592001 
0.797330 0.219263 0.656713 
0.743082 0.376820 0.783435 
0.671875 0.463459 0.212971 
0.134491 0.474262 0.320647 
0.147216 0.094976 0.783897 
0.286368 0.039785 0.728831 
0.659013 0.083592 0.323332 
0.690636 0.625417 0.720655 
0.632890 0.509965 0.329596 
0.990310 0.798924 0.561394 
0.582311 0.596254 0.780657 
0.239025 0.339336 0.157477 
0.022459 0.011211 0.620936 
0.235431 0.145702 0.095198 
0.556078 0.292917 0.190174 
0.339975 0.579285 0.229959 
0.068806 0.238298 0.313551 
0.392138 0.928934 0.938968 
0.112794 0.561824 0.448933 
0.442390 0.552134 0.247857 
0.003784 0.134445 0.844111 
0.784441 0.373470 0.183447 
0.941917 0.395929 0.194658 
0.562853 0.631360 0.340360 
0.658051 0.187437 0.633277 
0.848225 0.527412 0.212562 
