3000 3
0.054086 0.791541 0.976248 
0.379188 0.895170 0.067198 
0.411442 0.288714 0.980841 
0.652218 0.359260 0.615808 
0.560833 0.191622 0.756418 
0.060961 0.903672 0.421234 
0.779733 0.161522 0.640867 
0.176741 0.422314 0.916229 
0.589761 0.431800 0.655641 
0.248767 0.505227 0.778427 
0.407589 0.665000 0.347420 
0.325138 0.482876 0.648079 
0.233117 0.585563 0.919315 
0.690443 0.789711 0.129290 
0.178113 0.505174 0.667038 
0.676643 0.724751 0.167587 
0.512093 0.739023 0.185576 
0.877413 0.592475 0.193764 
0.656441 0.181809 0.886236 
0.468784 0.361017 0.718740 
0.566049 0.125748 0.692808 
0.330106 0.320261 0.699021 
0.640098 0.552521 0.326130 
0.631546 0.324036 0.551235 
0.665530 0.809608 0.072205 
0.532054 0.470827 0.667073 
0.192106 0.624781 0.634444 
0.409990 0.683136 0.206368 
0.571131 0.839982 0.278599 
0.476506 0.299385 0.680336 
0.478713 0.491000 0.538994 
0.912997 0.651470 0.056970 
0.166615 0.649008 0.652938 
0.650294 0.391057 0.569049 
0.940607 0.230479 0.365701 
0.698189 0.731047 0.071145 
0.630742 0.591861 0.319084 
0.644239 0.728461 0.108207 
0.485791 0.701104 0.433432 
0.891245 0.579176 0.152076 
0.945373 0.084008 0.436530 
0.161212 0.810294 0.366684 
0.793122 0.599257 0.202305 
0.406654 0.607569 0.300874 
0.997228 0.120093 0.366155 
0.408943 0.294973 0.851044 
0.111112 0.637245 0.748022 
0.951330 0.515799 0.082140 
0.186038 0.983316 0.564712 
0.209734 0.829353 0.386102 
0.724219 0.333415 0.384493 
0.599294 0.303650 0.395533 
0.426333 0.921060 0.063725 
0.470066 0.272316 0.695487 
0.983094 0.211677 0.393933 
0.401763 0.609955 0.161388 
0.567199 0.424787 0.463370 
0.164350 0.689208 0.865372 
0.108278 0.778182 0.572584 
0.593484 0.202872 0.641406 
0.174423 0.783666 0.472455 
0.512626 0.151249 0.737363 
0.869790 0.139564 0.250479 
0.528206 0.546870 0.407698 
0.511248 0.228908 0.849740 
0.860051 0.237295 0.466179 
0.312160 0.352854 0.866860 
0.293301 0.915264 0.320046 
0.346472 0.863463 0.026682 
0.901441 0.604478 0.090157 
0.264122 0.555425 0.702688 
0.505294 0.418399 0.662206 
0.473880 0.493124 0.517469 
0.421812 0.556413 0.548528 
0.423096 0.616387 0.329669 
0.443613 0.431563 0.828459 
0.167759 0.614715 0.816795 
0.568343 0.572712 0.582801 
0.687047 0.432095 0.388342 
0.944372 0.011927 0.430250 
0.825954 0.214830 0.455679 
0.260548 0.164862 0.996723 
0.450136 0.919334 0.111940 
0.412646 0.505365 0.356640 
0.371429 0.586115 0.749899 
0.974262 0.282915 0.136132 
0.766928 0.151382 0.503866 
0.426228 0.580529 0.490443 
0.369804 0.859803 0.618442 
0.798591 0.661476 0.146423 
0.615423 0.154870 0.693220 
0.086501 0.453535 0.881475 
0.492656 0.682764 0.225359 
0.185415 0.579814 0.720581 
0.646271 0.213711 0.669073 
0.968204 0.125649 0.468553 
0.386341 0.772879 0.544165 
0.106155 0.676038 0.665314 
0.639413 0.381586 0.460925 
0.566637 0.582337 0.491992 
0.802567 0.222491 0.189089 
0.416329 0.346885 0.723411 
0.455840 0.319788 0.542666 
0.774442 0.394593 0.464576 
0.377586 0.964362 0.046527 
0.308311 0.954516 0.148440 
0.641906 0.228354 0.611299 
0.472943 0.515970 0.405860 
0.103778 0.302557 0.846526 
0.858933 0.493116 0.178460 
0.113745 0.996281 0.368502 
0.474767 0.405942 0.670928 
0.051899 0.871100 0.595677 
0.168896 0.662589 0.658368 
0.307044 0.533214 0.592653 
0.386312 0.374087 0.818803 
0.482014 0.740520 0.259462 
0.299934 0.454265 0.616587 
0.704921 0.078679 0.619164 
0.361371 0.739947 0.364232 
0.658001 0.828038 0.078162 
0.047691 0.720629 0.646588 
0.259378 0.605185 0.504410 
0.100019 0.709152 0.741656 
0.409351 0.745501 0.354514 
0.235881 0.940211 0.620865 
0.421085 0.628922 0.673707 
0.562146 0.748373 0.123454 
0.594524 0.623578 0.185754 
0.214641 0.484265 0.726320 
0.555650 0.435547 0.340770 
0.589445 0.210300 0.574055 
0.112684 0.848259 0.404442 
0.465819 0.285450 0.885008 
0.660936 0.393569 0.454569 
0.109044 0.535938 0.966745 
0.854396 0.053355 0.645764 
0.589842 0.230611 0.773652 
0.482855 0.460223 0.476362 
0.637058 0.363520 0.561655 
0.611095 0.206073 0.613760 
0.289950 0.929587 0.155476 
0.568838 0.350205 0.469059 
0.353324 0.900018 0.171843 
0.936171 0.101579 0.460106 
0.453109 0.575806 0.473788 
0.631192 0.323557 0.724129 
0.836055 0.039131 0.369252 
0.263195 0.721402 0.529075 
0.495709 0.861497 0.195438 
0.226414 0.868410 0.396456 
0.950095 0.513743 0.219393 
0.683952 0.171240 0.443566 
0.068162 0.778698 0.386977 
0.063586 0.997977 0.504951 
0.742108 0.426612 0.211912 
0.032048 0.659387 0.702021 
0.783643 0.403025 0.292749 
0.769064 0.443347 0.501033 
0.638397 0.291890 0.449726 
0.384146 0.388946 0.552650 
0.558916 0.317146 0.778684 
0.593249 0.406126 0.503087 
0.662038 0.385270 0.217201 
0.567761 0.525360 0.465988 
0.339437 0.177682 0.919587 
0.433023 0.971415 0.068865 
0.992254 0.339810 0.382650 
0.452569 0.296658 0.934119 
0.204808 0.885110 0.333848 
0.167695 0.464815 0.974160 
0.875708 0.353248 0.240534 
0.269825 0.200495 0.990909 
0.632658 0.325894 0.394667 
0.697690 0.465378 0.357591 
0.056482 0.803273 0.646123 
0.243423 0.906222 0.465109 
0.830802 0.083987 0.452524 
0.683348 0.392672 0.509346 
0.292995 0.885461 0.636361 
0.557366 0.180596 0.788398 
0.341917 0.148643 0.970748 
0.109209 0.418677 0.814871 
0.240016 0.512346 0.495193 
0.787136 0.302751 0.528014 
0.417109 0.532153 0.417141 
0.636093 0.515009 0.401788 
0.447865 0.920892 0.154687 
0.228599 0.683311 0.567274 
0.131914 0.585246 0.665133 
0.094305 0.701253 0.873894 
0.880090 0.332653 0.170138 
0.793686 0.427869 0.122690 
0.386851 0.783654 0.320055 
0.185937 0.748990 0.510883 
0.556967 0.487882 0.220484 
0.650343 0.593821 0.076213 
0.579882 0.982544 0.087532 
0.644711 0.097059 0.799516 
0.033757 0.968879 0.446480 
0.300150 0.274812 0.989434 
0.503046 0.658809 0.593082 
0.485676 0.327326 0.731753 
0.225560 0.663407 0.414423 
0.992971 0.198670 0.234188 
0.587259 0.489741 0.332535 
0.456746 0.471477 0.434057 
0.217731 0.688360 0.454057 
0.577278 0.296974 0.604940 
0.543041 0.577291 0.365334 
0.715585 0.462392 0.541942 
0.870406 0.352999 0.480938 
0.362429 0.567422 0.660478 
0.216237 0.557974 0.979402 
0.352829 0.358432 0.633569 
0.734416 0.290086 0.533001 
0.231830 0.674471 0.433576 
0.121007 0.919522 0.657881 
0.074232 0.396789 0.923523 
0.098605 0.462541 0.933481 
0.196181 0.654399 0.755748 
0.425914 0.888785 0.208266 
0.051347 0.467677 0.852702 
0.836340 0.126029 0.463336 
0.307854 0.963827 0.216996 
0.214029 0.479570 0.679537 
0.407731 0.925477 0.048066 
0.474323 0.490150 0.290177 
0.337276 0.935745 0.298665 
0.730217 0.675529 0.346787 
0.711437 0.522628 0.127246 
0.408949 0.912310 0.427817 
0.297411 0.529105 0.555731 
0.159317 0.336873 0.923608 
0.745395 0.071709 0.800447 
0.532257 0.289228 0.695097 
0.375246 0.040306 0.966312 
0.495204 0.652582 0.590162 
0.235746 0.872258 0.251261 
0.194433 0.801182 0.640175 
0.561773 0.110714 0.870769 
0.339767 0.511766 0.474079 
0.363841 0.499487 0.649776 
0.537392 0.323545 0.810158 
0.353966 0.493389 0.581689 
0.392808 0.295330 0.736765 
0.350550 0.782572 0.349507 
0.581650 0.467581 0.695729 
0.496598 0.327019 0.377226 
0.333336 0.470495 0.917447 
0.805575 0.599439 0.255495 
0.589384 0.100100 0.853973 
0.294491 0.671637 0.675966 
0.611713 0.322455 0.596280 
0.727634 0.573054 0.273660 
0.375758 0.269422 0.820848 
0.332374 0.718196 0.338862 
0.081553 0.591935 0.832930 
0.322196 0.449073 0.541998 
0.642910 0.316471 0.559969 
0.493210 0.659898 0.276516 
0.260807 0.482341 0.882500 
0.529079 0.554583 0.432214 
0.721358 0.876962 0.247176 
0.167909 0.460283 0.879296 
0.608403 0.566034 0.231732 
0.606439 0.574193 0.534342 
0.554555 0.636674 0.016843 
0.092806 0.639739 0.580321 
0.468952 0.485587 0.306325 
0.917971 0.138884 0.618824 
0.199355 0.542028 0.714280 
0.037683 0.959085 0.522123 
0.340649 0.814714 0.630899 
0.270758 0.461586 0.632162 
0.956617 0.197659 0.178789 
0.923501 0.172599 0.450663 
