1000 5
3045,0,0,50,0
0,7717,0,0,0
2939,0,22,30,32
0,8844,0,42,37
1007,7706,48,38,41
2805,0,0,42,42
1000,7706,50,50,0
2457,0,0,40,0
0,7311,46,43,0
0,0,46,45,0
2457,8083,0,0,0
0,0,0,43,0
0,0,0,39,0
2271,0,27,24,23
2611,9175,0,30,38
0,7577,48,40,42
0,0,44,36,0
1362,0,46,0,0
0,0,40,37,0
1544,0,37,0,37
0,7839,0,40,41
0,0,30,30,0
0,7584,50,20,0
2269,7586,48,44,46
2613,9179,50,50,50
2449,0,40,40,0
0,0,0,0,43
0,0,30,0,0
3034,0,0,20,0
0,0,40,42,45
2619,9175,39,38,39
0,7496,50,40,50
2628,0,40,0,0
2458,0,0,22,32
0,7846,42,0,0
2938,7946,41,37,38
2458,7368,0,50,0
2263,7561,30,15,0
2274,7589,33,0,33
0,0,20,20,25
0,0,0,0,41
1583,7804,48,0,49
1527,7395,0,41,0
2715,7805,0,47,0
0,7632,35,0,0
0,7288,31,0,28
1554,0,0,0,41
0,7721,40,38,37
1650,8063,43,40,41
1295,0,35,33,0
2859,0,40,40,40
0,7255,0,41,40
0,7705,0,48,0
0,7284,0,37,0
1165,0,0,0,0
0,0,0,0,47
1023,7749,20,0,25
0,0,45,33,0
1296,7760,50,40,40
0,0,38,35,0
1554,7375,43,43,0
0,0,0,34,0
1292,0,34,0,38
2256,8840,25,20,30
1551,7378,44,45,47
0,7376,43,0,42
1519,7394,10,28,0
0,8835,47,0,0
0,7374,32,0,30
1024,0,36,32,33
0,8843,36,0,0
2255,8831,30,30,0
0,0,0,0,41
0,7375,27,0,0
1297,7757,32,0,0
0,7376,0,31,0
0,7764,40,0,40
1296,7759,0,32,34
2254,8835,0,43,0
0,8019,35,32,38
1605,0,0,0,0
3222,7718,50,50,0
2500,8814,0,0,45
1604,0,30,0,0
0,8023,0,37,37
1600,7349,40,20,50
0,7715,50,0,0
0,7719,50,0,50
0,0,50,0,0
0,7719,45,0,0
0,0,0,31,0
3225,7718,42,33,0
3231,0,47,46,0
0,8018,43,43,0
2554,0,0,25,0
0,8025,32,29,0
0,0,0,41,42
1855,0,0,47,49
3164,7694,30,30,0
0,0,40,40,50
0,8500,34,32,34
0,0,30,30,0
0,8025,43,0,45
1244,7593,33,31,0
1877,0,0,0,41
1976,0,42,41,0
1428,0,0,35,40
1296,0,32,0,29
0,8025,0,36,31
0,0,0,48,50
1305,0,43,0,46
958,0,0,48,0
1299,8024,41,0,0
2745,0,37,33,33
2947,0,0,50,0
1875,0,44,40,44
957,7651,0,32,38
0,7388,46,0,0
2275,7591,20,20,25
1907,0,37,34,36
1308,8018,38,0,42
0,7788,42,32,46
0,8027,35,36,38
1304,0,0,0,0
1536,0,0,0,44
0,7673,20,20,30
0,0,35,0,10
0,0,36,28,30
0,8180,0,0,0
0,8000,0,45,47
0,0,33,26,0
1218,0,47,0,46
1874,0,0,0,0
0,0,0,0,26
1874,0,43,0,0
0,7661,20,20,0
0,0,40,0,45
997,7632,0,30,0
2545,7854,0,0,0
0,0,0,0,43
2454,0,50,40,50
0,7759,0,38,40
1976,7448,35,33,0
3269,7487,44,38,0
1975,7447,50,40,45
808,0,38,36,39
1298,7757,40,40,40
999,7628,41,0,48
0,0,34,0,0
996,0,39,34,0
2140,7732,40,40,0
1018,7638,43,45,0
998,7630,41,46,0
0,7447,0,0,27
