1000 3
0.693291 0.652849 0.758786 
0.276952 0.343037 0.529255 
0.420223 0.438397 0.381161 
0.309065 0.521875 0.300214 
0.384081 0.728382 0.488488 
0.610238 0.626636 0.771561 
0.663729 0.550012 0.463223 
0.164171 0.178715 0.178439 
0.300215 0.259496 0.416644 
0.116418 0.147158 0.164627 
0.540965 0.175079 0.409093 
0.519433 0.246056 0.451823 
0.635209 0.647560 0.507047 
0.412961 0.356938 0.392490 
0.497666 0.520320 0.640952 
0.490403 0.399646 0.428901 
0.222342 0.553867 0.525072 
0.526649 0.635157 0.631982 
0.111269 0.213790 0.196036 
0.285077 0.281023 0.386518 
0.646712 0.456201 0.394382 
0.344752 0.376265 0.191525 
0.306202 0.294613 0.199579 
0.202047 0.240059 0.294323 
0.356661 0.446647 0.435031 
0.578302 0.684552 0.774230 
0.381944 0.414907 0.476614 
0.386637 0.693518 0.668375 
0.688519 0.598104 0.541591 
0.496196 0.795790 0.557074 
0.288197 0.363787 0.453560 
0.626068 0.790185 0.761702 
0.354696 0.328186 0.331991 
0.679161 0.445561 0.611929 
0.261272 0.636325 0.319758 
0.552556 0.462870 0.581171 
0.423689 0.537639 0.458724 
0.417952 0.403570 0.274156 
0.338366 0.575957 0.482430 
0.396775 0.365985 0.350238 
0.672409 0.717803 0.485413 
0.846892 0.860321 0.911456 
0.383002 0.287800 0.346938 
0.587351 0.489446 0.499644 
0.410855 0.305348 0.280294 
0.721473 0.668003 0.568264 
0.455888 0.720473 0.605753 
0.348893 0.725557 0.783090 
0.706797 0.591577 0.637348 
0.434341 0.664377 0.365798 
0.280318 0.485088 0.359280 
0.388157 0.337649 0.223352 
0.499954 0.350886 0.316455 
0.335743 0.236095 0.400037 
0.715642 0.669118 0.535579 
0.730307 0.247154 0.418277 
0.569101 0.692849 0.786359 
0.465704 0.278662 0.258356 
0.382865 0.251108 0.493444 
0.612596 0.456978 0.414604 
0.377258 0.420672 0.762228 
0.691027 0.511455 0.471718 
0.325532 0.434168 0.538962 
0.780786 0.886321 0.837269 
0.546369 0.578799 0.597432 
0.392109 0.437890 0.461740 
0.375717 0.698200 0.516376 
0.717506 0.712485 0.671554 
0.430092 0.543255 0.384885 
0.447283 0.475034 0.361019 
0.098995 0.085213 0.079741 
0.261278 0.502051 0.309742 
0.433776 0.658023 0.577977 
0.382957 0.353172 0.387948 
0.600292 0.526176 0.552900 
0.693861 0.586659 0.594538 
0.767983 0.238815 0.385385 
0.582864 0.445585 0.414991 
0.393366 0.632890 0.395272 
0.724439 0.436217 0.265174 
0.483622 0.412483 0.566175 
0.350719 0.541194 0.695389 
0.462850 0.597409 0.584487 
0.535152 0.556868 0.275559 
0.435130 0.224521 0.552748 
0.548240 0.400387 0.304563 
0.135064 0.154938 0.115917 
0.595101 0.493982 0.690306 
0.829194 0.596606 0.626944 
0.620881 0.571743 0.760786 
0.272578 0.119300 0.127843 
0.687354 0.544563 0.712257 
0.778721 0.819838 0.742222 
0.612617 0.593571 0.564914 
0.238395 0.485407 0.447036 
0.291174 0.100306 0.388549 
0.404159 0.394870 0.587018 
0.314834 0.517071 0.718898 
0.373474 0.417853 0.553773 
0.612413 0.715756 0.728853 
0.265525 0.303210 0.318216 
0.538016 0.424076 0.481112 
0.347364 0.415802 0.501461 
0.356221 0.605397 0.610765 
0.551538 0.548354 0.532116 
0.280207 0.203772 0.566589 
0.315308 0.550507 0.469746 
