7000 5
0,2191,1178,0,0
2298,759,0,141,110
0,617,0,266,0
756,184,174,86,0
1982,769,519,0,0
2918,2009,540,484,169
2440,0,740,189,0
0,493,0,0,65
3124,0,281,0,0
0,0,0,0,58
717,0,0,56,28
2501,0,401,414,136
335,117,36,52,7
0,1666,371,443,0
693,229,65,54,31
2942,0,388,0,155
1786,733,141,285,0
913,0,0,80,36
0,0,252,0,37
436,199,46,0,13
0,1341,479,201,111
0,78,54,8,3
1012,431,224,87,0
2699,1282,757,253,67
930,281,339,54,0
0,1234,219,0,59
697,206,199,54,0
462,214,0,19,13
0,0,122,0,0
2033,963,0,0,0
0,585,304,279,0
2179,885,714,227,56
0,1643,0,551,161
265,106,54,0,0
1674,0,159,0,92
326,101,40,0,10
239,0,26,14,7
373,157,70,11,5
1528,766,223,79,0
0,874,0,0,134
3061,2076,0,0,126
1103,296,0,43,32
1871,429,0,238,54
315,90,21,36,0
163,110,0,0,3
1822,899,0,259,81
3091,1716,0,447,0
2761,999,0,407,113
0,0,32,0,0
3602,1735,0,163,0
2588,0,350,213,160
1119,347,283,107,28
186,60,37,13,3
1291,405,522,0,35
2287,0,515,284,0
298,85,31,18,12
830,0,43,0,32
0,141,124,25,0
701,231,0,43,10
340,0,106,0,0
361,0,0,18,5
3107,1119,0,299,126
0,447,113,97,0
0,0,244,25,0
3292,1785,0,130,0
0,863,228,167,0
174,0,37,4,0
0,244,181,20,0
0,2261,0,170,0
439,0,0,24,7
2056,0,361,0,52
1251,496,0,142,41
1555,680,206,148,68
0,1218,864,152,212
946,279,284,0,26
0,68,0,18,10
0,0,188,603,0
0,0,0,14,3
0,0,345,162,19
556,0,70,52,31
2591,1400,262,363,0
1178,0,229,58,0
1910,0,619,0,0
2386,728,0,183,0
2339,1134,179,469,95
500,0,141,0,12
421,124,121,29,0
0,9,0,10,3
2060,933,701,0,0
0,888,279,446,0
2574,1684,353,192,54
124,46,0,13,0
878,246,189,78,41
2745,1267,315,383,203
458,0,125,25,28
2648,785,310,323,0
2463,807,878,0,0
499,0,0,0,0
1727,328,517,159,0
2832,1389,0,324,96
3041,1526,393,202,62
2863,1142,0,0,162
2549,1381,837,0,0
2920,1423,0,303,81
1405,433,0,71,27
790,299,0,62,27
1424,496,182,351,115
400,168,136,14,0
967,0,116,206,81
0,588,143,171,39
1232,255,170,0,73
3238,1488,351,0,105
2853,0,0,326,90
2513,0,344,182,149
433,107,0,47,15
728,256,227,0,8
0,162,29,127,0
0,155,17,109,0
1376,0,244,0,69
0,114,26,35,16
121,0,14,8,7
2353,1260,278,0,136
0,0,247,0,0
453,120,0,81,0
3244,2170,222,557,119
719,0,199,0,13
2837,0,0,342,60
0,0,179,0,47
1238,586,0,137,0
3235,2450,0,492,0
0,380,327,74,45
2205,865,592,153,60
465,156,105,25,22
252,85,38,25,0
0,405,214,0,0
276,162,33,19,7
0,0,0,99,0
1639,594,147,0,31
2669,1700,343,0,187
1986,815,434,133,0
0,826,572,115,64
108,38,33,4,0
0,284,236,75,49
0,775,370,181,122
1690,600,164,171,87
2481,0,0,433,110
2691,882,329,381,0
0,0,0,76,68
0,622,549,105,82
0,0,315,213,108
0,0,441,0,49
2859,1563,726,0,0
3031,1593,551,243,122
401,170,37,30,3
1078,321,285,0,0
1077,426,237,79,30
0,327,59,45,23
0,1442,836,138,119
0,75,40,8,5
270,90,62,10,0
137,60,23,14,0
1136,0,0,103,22
0,676,491,137,0
0,533,247,43,0
2797,821,689,0,38
2668,1630,219,0,102
0,57,109,16,4
2089,0,139,178,45
2283,759,0,173,52
3132,1573,484,432,0
0,0,92,0,0
2529,0,630,0,54
2148,742,666,0,106
380,0,47,40,13
0,0,0,38,8
939,243,133,0,0
1731,887,366,66,41
2171,863,311,233,138
1439,364,574,0,32
291,143,94,0,0
0,501,0,110,59
508,161,66,30,17
797,285,182,0,19
121,80,36,6,11
0,112,39,0,0
3378,0,1149,0,139
353,125,24,30,12
1430,523,170,158,44
0,56,70,0,1
0,65,31,0,11
272,126,0,0,8
2401,1342,385,0,63
431,217,97,26,0
