11000 5
0,0,0,0,25
8131,5768,2776,5729,0
5642,0,0,6998,8092
4346,0,0,152,0
0,58,4708,3680,4626
704,0,1193,0,9181
0,7106,0,0,0
2041,3231,9916,4818,8960
7301,461,3934,0,0
2026,0,5783,0,1155
21,0,1214,0,0
5840,5433,5829,7034,1394
5010,8487,0,7026,3586
2649,9068,6817,2566,0
0,0,4348,9713,0
1808,1739,0,0,7662
8682,7613,6160,0,2343
8337,0,7776,0,2771
9171,0,0,7672,0
4845,321,5273,1663,2887
0,0,0,0,7154
9278,5317,8894,6806,2909
0,5488,0,0,5385
0,0,1122,643,5221
3893,9814,4399,5152,0
603,9997,7809,0,1660
0,5037,0,3452,0
0,0,3863,0,0
6773,0,0,7296,0
411,0,5479,0,0
0,5427,621,5100,0
8109,0,0,5918,0
0,0,0,1340,68
0,0,2799,0,0
2336,5801,4455,7362,3097
8880,0,3261,0,0
0,0,0,4689,0
0,0,0,5892,8716
7446,8130,5332,4064,9471
0,9229,0,8200,0
9815,0,4058,4271,0
0,3152,5673,0,0
4980,4485,2573,9715,9174
2734,5030,1972,0,0
0,6047,9054,0,111
0,0,0,5593,9622
0,5409,159,0,9680
0,8812,0,0,0
344,8713,0,0,8429
0,0,0,4861,4253
4383,5551,300,3437,0
0,0,0,9753,7556
2618,7352,0,2777,9008
0,836,7820,0,0
0,5823,0,0,0
0,3654,4394,5172,0
8648,9555,4066,8949,2993
5639,9362,4956,0,9116
0,1253,0,5478,0
5476,8124,0,3297,3602
0,0,9426,0,1112
8167,4431,0,2562,9603
3282,1211,0,0,160
0,0,9523,7109,1624
8639,0,0,0,5100
6908,0,0,1776,0
0,1212,0,0,3931
5341,4421,0,108,6984
7966,3391,8195,7125,0
8356,9277,0,7880,6387
0,6519,6009,8233,1627
0,5142,2211,4335,6918
0,1162,8131,322,0
2062,0,0,0,0
0,8392,0,7019,5517
9905,5375,4795,3635,3255
1182,8991,9775,0,7224
0,0,2366,3614,2637
0,0,0,0,29
1217,9479,5693,3055,9905
1466,0,0,0,8897
3814,535,0,8610,4171
7529,0,0,0,6984
0,0,5287,2754,0
7924,2039,0,0,0
2059,0,8934,0,5998
8839,9219,0,7137,9850
0,0,0,0,9562
0,8578,9354,0,5883
0,0,0,1626,0
6913,0,2901,8942,1276
2356,0,4219,0,8754
0,0,0,8094,0
7824,0,8220,0,5917
7783,0,4496,7137,0
379,3477,8594,0,5104
0,0,0,2357,826
0,0,0,151,0
0,368,6137,0,8463
3406,6382,3332,1627,0
0,9410,7360,3746,0
7847,4126,0,6442,9097
5130,5898,981,0,0
1808,0,2970,3637,0
8976,0,0,5114,2779
4702,0,0,0,149
0,7284,9559,1116,0
6108,8963,5157,0,5405
4254,1265,1304,5236,0
0,0,6770,2531,682
2641,1508,4904,0,6622
7684,3583,0,6846,1617
0,0,0,4853,1718
0,961,682,5090,7096
