7000 5
5299,0,0,0,0
9892,0,5227,0,0
0,2519,4136,0,3864
0,4958,1189,9366,936
2303,0,0,0,0
3941,4303,0,0,3203
0,4979,0,0,8626
0,9108,2740,0,7479
0,0,6204,934,0
0,7556,0,0,0
0,3681,0,6607,5719
7863,2176,8228,0,0
0,4644,6894,8546,0
0,9609,1929,2367,0
0,2197,0,0,8643
5960,7789,3287,0,811
1796,6831,0,9990,0
0,5823,5293,4330,5232
9459,8042,3696,2678,30
5473,0,0,0,0
2091,9026,0,7529,4395
8255,6674,3703,1520,5754
0,4734,4804,8131,0
0,0,8839,0,0
0,6418,0,0,0
0,598,4074,0,0
5365,4831,0,0,0
0,6597,0,4214,0
0,0,619,0,0
3642,0,1537,0,1851
0,0,0,2332,0
5965,0,0,5264,0
0,0,5830,0,8500
0,8998,0,4602,0
0,0,0,4525,0
0,7225,0,4987,0
0,0,4330,0,0
8105,6687,0,3735,5232
5066,1636,0,0,9813
7054,2634,5524,1123,0
3600,3892,0,6708,0
293,7757,8612,0,184
3194,6964,8993,0,1181
4818,0,0,0,0
841,6976,0,2222,8000
5291,0,2774,0,4579
0,0,5648,4432,0
0,7541,0,0,3033
0,3843,0,2544,0
0,0,0,0,8726
9951,4857,0,2888,0
4947,0,0,6349,0
7779,0,0,1999,1214
8605,0,0,489,0
8526,963,0,0,5496
0,0,6885,5203,0
0,0,5038,6405,0
0,0,0,9085,4017
3697,4689,6367,7792,0
0,5337,5011,0,0
2377,0,0,0,0
4959,0,0,0,0
0,7878,5068,6355,0
0,0,2090,3086,5053
5087,8706,1358,4894,0
406,7895,2625,4686,4657
933,0,4864,8347,6505
4827,0,3286,0,7561
4791,8905,0,8624,533
3523,0,9056,3097,6671
0,5977,834,0,0
1486,0,0,0,0
0,6843,5143,0,0
8465,3466,0,8293,550
0,0,4032,6768,8384
0,0,8128,0,0
0,0,0,0,9562
2802,0,3343,0,7144
5806,5811,0,1392,0
0,0,470,0,0
0,6973,4275,0,1611
0,2509,0,0,0
0,2792,0,0,0
0,0,0,0,2083
0,0,5986,5059,1718
455,9155,829,0,7691
7387,7227,5714,1515,0
3633,0,0,2737,0
0,5524,0,9594,0
0,0,5329,5124,2646
3158,3284,8283,997,5793
0,6110,0,6146,5209
0,0,0,2797,0
8051,3422,0,0,4068
0,3662,0,0,0
0,7302,0,2007,9102
3580,3182,0,6536,0
343,0,1557,6357,8700
8865,4749,3855,948,4866
0,7440,6181,0,1736
731,6707,0,4869,0
3916,3827,0,7109,555
0,0,0,3099,5084
0,2348,2447,0,2890
0,5743,0,0,0
0,0,8607,0,5349
8995,0,0,0,322
0,3312,0,2350,9038
0,6042,6189,3696,3714
0,6813,0,0,0
0,7866,5197,964,7319
2088,684,0,0,8334
0,0,6015,2665,0
1068,0,0,3226,2734
900,0,0,3564,0
4940,2098,5990,0,5185
0,9370,5673,1373,0
2548,0,0,8751,6689
1193,6589,0,6175,0
0,0,0,0,7313
0,0,2958,7302,7548
1944,973,0,0,0
0,3589,7161,5055,0
7343,0,0,0,0
0,0,5831,8828,4670
3124,0,0,9992,0
0,1301,0,5444,2356
8050,6783,6511,1476,0
8102,5164,4095,1347,0
0,2724,1138,8051,8453
0,8744,7068,3141,1395
2541,4702,8383,603,0
8240,2514,6984,0,0
6277,0,0,2372,0
0,0,0,2666,6017
0,0,0,8599,3567
8157,457,7862,3225,7431
0,0,0,8641,2989
3952,0,0,3700,8605
5167,3381,0,2926,0
3301,6409,7754,490,0
9712,0,957,0,1032
0,5758,0,0,4435
0,2354,251,0,7931
6565,0,0,0,0
0,0,4123,0,0
467,0,0,0,8878
0,0,9984,0,0
7069,8548,316,7775,4143
0,0,0,6560,3367
2353,0,0,4652,0
0,0,7087,0,5676
5706,0,3849,0,4830
0,0,4268,0,0
0,3378,0,6500,3015
0,6200,4962,0,0
0,0,0,6915,0
132,7944,7844,0,7084
9855,0,0,0,0
764,0,4152,0,7887
6327,0,0,0,4093
3327,0,0,7217,6757
0,0,0,3282,0
0,0,4686,0,0
1074,0,0,0,5256
4714,0,6420,3966,0
0,9139,0,6633,3417
8531,3957,9181,0,0
9987,0,1089,0,3088
0,4696,0,2910,0
0,1154,9607,0,992
7262,0,0,0,0
0,0,7143,0,0
5962,3850,0,0,3365
0,0,0,7433,0
0,6257,1399,6296,0
505,618,0,6542,0
0,0,0,5021,0
0,7121,0,0,0
7217,6164,0,0,0
4378,6732,8112,0,5850
0,0,5088,0,0
0,0,2230,0,3849
2106,0,0,6018,0
9472,1046,0,5257,0
5949,625,0,0,6766
0,0,0,5472,5443
7285,5839,0,2903,0
0,0,0,5471,0
2582,0,0,0,0
2060,0,7365,4484,0
0,4608,0,7195,0
5670,0,716,0,0
0,0,0,321,0
0,0,4076,4652,0
0,3516,0,5816,5319
0,0,4518,0,0
3193,9294,0,8770,0
0,0,0,3355,2841
0,0,1734,4377,9562
0,7246,0,6826,0
0,0,8046,0,0
0,1792,0,0,0
0,0,1568,0,0
0,0,0,3042,0
8055,5115,0,0,8325
0,0,5387,8156,4468
5213,0,0,0,0
0,0,5581,7152,4636
5211,0,8537,0,762
8471,4908,0,3305,6420
0,0,0,3824,0
4942,0,4619,5923,7849
0,0,2327,5996,7419
0,2288,0,0,3784
0,0,5190,4679,2422
6564,0,256,0,0
7475,0,5468,0,3970
3355,0,0,0,0
0,8423,0,7618,0
0,0,5687,0,0
3928,0,0,0,0
0,0,3940,8800,0
0,5616,0,6700,0
0,7773,0,6166,0
0,5634,0,7911,0
0,0,0,3944,0
6879,0,819,8659,4042
7983,0,104,6616,0
526,0,3671,0,9083
0,0,3305,0,0
4423,0,0,0,0
0,144,0,0,1541
0,0,0,0,5333
8263,0,0,0,4662
4175,8494,0,2811,0
0,0,5887,0,0
0,3040,0,0,0
3819,0,0,0,4968
4790,3372,6899,0,0
0,1320,0,0,4250
4487,7947,59,3571,0
8859,5651,5425,4122,4748
991,2764,0,0,7675
8111,6274,4841,0,6530
5222,0,7234,2471,5538
9500,154,0,0,1898
2582,0,2130,7624,0
0,1143,0,2385,2436
0,0,2425,4996,0
7561,0,7203,0,2977
0,0,9244,0,7750
7658,0,0,0,6414
382,0,8657,728,0
0,4850,5714,0,0
0,1141,0,1829,0
0,2672,0,0,8142
0,8723,2903,0,0
3862,5826,0,8656,0
8340,5862,2797,0,0
0,0,4063,0,0
3655,5648,7587,0,0
6941,7770,5117,0,5217
3155,9277,935,0,0
3597,6800,1923,0,8030
5387,652,0,0,0
5282,341,0,0,7767
0,3531,4120,0,0
0,0,1809,0,0
4252,0,0,0,0
90,5183,0,0,2369
0,0,7978,0,7155
7451,0,9376,0,0
0,3232,5425,4967,0
0,8425,0,9152,4649
7588,2998,5885,0,3511
2543,9039,4379,3373,0
7057,0,0,9292,2375
2188,8386,0,8005,0
2696,8348,0,1144,0
0,0,0,6777,0
0,2832,0,8143,4675
5294,0,0,0,0
0,0,0,1624,6554
0,0,0,4937,0
464,0,0,0,0
1923,0,8257,0,0
4629,0,6541,4923,5162
0,3546,3771,2578,0
0,0,6244,424,5820
3999,0,3736,0,0
2204,0,3161,0,976
8956,0,4875,2380,4629
3957,0,0,0,5866
3968,7425,0,9259,2885
0,0,3581,849,8468
0,0,3746,3707,0
7538,0,6340,6527,0
2716,3703,0,0,4456
0,2909,9568,0,1682
8715,4748,0,3378,6176
0,0,7480,8472,2122
0,0,4049,0,0
0,2381,8532,0,0
0,4600,7210,0,0
0,0,3847,0,0
1840,6874,0,5544,0
228,7042,0,0,0
5940,0,0,0,4088
0,0,5241,7710,2940
2702,8783,5045,0,4724
4673,3488,0,0,0
0,9355,0,0,0
263,0,4350,8400,0
7556,8331,2283,0,0
0,0,3520,0,0
3896,0,0,0,0
2391,0,7930,8346,2138
9213,0,0,4515,2922
964,8872,0,0,0
0,5075,0,0,7323
8948,0,4426,2563,6035
2324,5903,0,0,0
376,0,0,4750,5546
0,0,955,4829,8015
4029,0,315,1641,5209
3701,0,0,0,2531
0,6272,448,0,7540
0,5786,0,0,4175
0,0,2761,8090,6196
8939,5797,3112,1492,7198
6562,0,5504,0,0
2475,1467,0,9103,6367
0,5467,5001,6939,0
4237,0,4988,9963,0
2971,0,655,0,0
4683,0,0,4699,2254
2721,7157,0,0,0
0,2571,3150,4061,5331
666,0,3284,5946,0
786,0,4606,9097,0
0,0,0,8321,316
2880,8933,0,0,0
6746,5159,0,4124,8723
0,1069,9705,0,0
0,7285,0,0,0
2725,5813,6089,0,7156
0,4415,3418,5046,0
9548,0,0,2722,0
0,0,3358,7537,0
0,7456,0,2462,0
3244,8447,0,7910,799
1725,669,0,0,9861
0,5062,0,574,4102
0,2720,0,9631,4525
0,5626,5245,0,997
2737,0,5841,0,8479
0,0,1017,0,0
0,5592,0,0,0
0,0,0,3770,0
0,0,0,1817,2288
8204,5059,8113,0,1962
5126,5839,6406,3542,0
1217,0,0,0,0
9881,0,0,0,0
0,4693,0,0,0
0,3946,9817,1184,5371
0,0,0,0,3447
2777,0,6570,4615,0
0,8432,275,0,5653
3277,0,1891,5262,7943
4670,0,7132,2547,7297
5304,9122,0,299,0
0,8546,562,5585,0
0,8269,0,5131,0
436,4733,6291,0,0
0,7048,4950,0,0
0,0,5706,0,6000
4864,4012,0,1479,8002
0,0,0,0,4023
8769,5666,8906,0,206
0,0,7310,2074,0
1897,6222,7170,2600,0
0,5011,0,2511,8492
8538,0,9082,0,4508
0,81,8066,0,7177
7359,7134,0,0,0
0,7636,5166,1197,0
0,5702,0,0,3630
9209,2313,4390,4970,4701
0,0,0,6124,8200
0,0,5521,0,4422
0,0,4464,5288,5620
7758,799,0,0,0
0,0,3077,0,7774
0,0,0,0,3344
4183,9414,0,0,4601
0,6965,0,0,6790
1652,1346,6824,0,0
6928,4568,0,6791,1823
0,6733,0,0,6688
8378,3430,0,1952,0
7728,9308,3399,1532,0
0,0,4698,0,0
3967,8101,2204,0,0
7851,0,0,9834,0
4675,6819,3014,0,0
4871,3637,2596,9905,6376
1683,0,6853,3512,0
7087,539,8906,0,5320
655,0,5568,9005,2658
2065,0,0,0,0
0,3207,6956,5692,0
0,4732,5833,3895,4848
4338,2233,5158,2626,7225
0,3325,0,660,0
6028,3892,8188,2048,0
0,3841,289,0,0
0,5163,4233,0,0
0,7765,3420,0,4444
0,0,3558,0,0
0,2260,0,3409,0
0,0,4618,1750,0
3852,4378,5979,9981,3436
5388,0,6218,4577,4680
3458,5756,6560,0,0
0,5141,0,0,0
0,7985,2965,0,0
2818,7613,0,702,0
0,6314,6063,0,0
0,8260,2658,6850,0
0,0,0,2725,6044
0,0,0,7718,0
0,0,5572,6413,2380
0,9152,4061,0,0
6113,0,0,0,5739
0,5308,0,3770,1848
0,737,5894,0,6997
2103,885,5454,7828,0
