11000 3
3548,2191,1178
2298,759,448
0,182,69
0,0,291
756,184,174
1982,769,519
1689,0,222
2918,2009,540
2134,805,389
2059,876,0
2440,0,740
0,0,133
1777,714,389
602,158,0
1818,713,93
1463,551,146
2813,1150,253
1862,500,524
717,0,146
643,258,167
0,0,401
0,1775,289
367,153,80
693,229,0
2942,1668,0
1642,565,230
913,388,166
0,0,252
436,199,0
3352,1518,0
989,247,93
2521,1341,479
0,949,644
947,324,293
167,78,54
930,281,0
515,0,122
2831,0,890
2033,963,414
427,148,135
0,585,304
649,278,108
3338,1643,536
265,106,54
326,101,40
0,157,0
1528,766,223
1103,0,0
1871,429,121
315,90,21
549,132,40
163,110,0
1822,899,222
2761,999,0
2538,909,522
0,106,32
3602,1735,1463
3039,0,1007
0,186,57
2889,1239,947
2588,1651,350
1119,347,283
186,60,37
398,129,44
2050,0,0
238,54,0
1291,405,0
2287,0,0
1718,495,324
1448,592,454
1876,723,0
1304,449,0
298,85,31
1592,559,552
2091,1010,383
830,189,43
573,141,124
985,400,237
701,231,217
340,109,0
3107,1119,1055
3047,1822,1074
980,447,113
327,124,0
845,216,0
1642,320,0
0,0,492
698,287,170
112,48,25
2903,0,374
174,0,37
0,244,181
812,393,136
3185,2261,1117
1910,0,139
0,511,361
3322,1525,0
1555,680,0
2969,0,0
1194,573,121
0,279,284
313,0,84
633,0,200
2498,1250,0
2922,1652,188
0,106,0
0,943,345
0,239,70
1910,593,619
0,0,703
2800,1771,208
0,684,0
0,1134,179
2628,1263,0
1773,611,286
2632,747,977
500,210,141
170,0,56
421,124,121
48,9,7
2477,888,0
540,186,103
547,164,155
2003,0,0
124,46,0
2612,1211,435
0,246,0
2745,1267,315
2670,0,306
2463,0,878
499,128,0
0,328,0
2832,1389,221
3041,1526,0
2863,1142,377
2549,1381,837
2661,0,406
2958,1437,0
2920,1423,202
0,0,397
0,425,380
790,299,128
2519,728,735
0,172,147
1424,496,182
1708,668,103
400,168,136
1165,588,143
1232,255,0
0,0,351
2483,1213,0
0,173,115
2513,1269,344
536,212,166
449,155,0
0,629,0
1074,0,95
340,114,0
121,30,14
2353,0,278
342,0,0
2011,1093,247
3244,2170,222
446,122,82
1238,586,128
3235,0,456
1213,380,327
465,156,105
252,85,38
876,0,87
939,432,0
0,0,89
340,133,38
0,685,509
415,87,134
307,56,94
1101,447,254
1986,815,434
1378,322,269
1270,284,236
1081,593,107
3046,0,340
528,98,153
2208,775,370
2427,1044,0
0,1071,0
952,381,161
2176,622,549
2820,1453,315
0,520,441
2632,1329,958
759,166,77
3031,1593,551
401,0,37
0,0,464
0,321,285
903,356,321
1077,426,237
666,327,59
1859,614,550
2289,0,836
756,274,145
445,165,102
270,90,62
137,60,23
277,0,47
2183,646,582
1469,604,0
518,127,0
1962,475,269
1136,0,110
0,676,491
3204,1675,465
0,533,247
2797,821,689
0,722,204
2668,1630,219
2280,860,0
2089,588,139
2283,759,0
3132,1573,484
897,0,275
1026,0,198
3465,1887,1004
2529,1525,630
2148,742,666
2131,902,212
380,242,47
0,96,104
802,182,69
0,0,67
2285,841,600
1731,887,366
1439,364,0
2540,0,501
291,143,0
1159,0,0
508,0,66
2086,778,697
1424,517,137
797,0,182
232,0,39
413,0,119
754,151,140
517,0,123
2987,1823,0
1783,0,0
353,125,24
1430,523,170
0,471,0
177,56,0
2279,415,687
139,65,31
431,217,0
0,202,59
2853,0,422
1372,571,408
0,64,0
395,0,0
1853,709,119
101,18,15
2132,0,385
753,380,0
1529,578,187
2177,634,214
1995,0,191
1748,0,500
2814,1633,327
1055,279,328
1141,539,123
0,1455,173
2278,1007,687
1898,806,196
432,124,0
0,370,0
2688,1058,940
3109,1465,209
1163,468,254
0,33,38
1030,0,0
0,943,152
1870,803,198
339,191,43
1531,612,155
0,941,459
1755,0,403
0,152,107
1016,507,85
1578,463,380
339,119,118
103,0,0
0,418,253
962,268,264
2592,1680,273
2661,868,1025
1574,347,344
0,953,0
2636,1302,0
538,283,30
2341,804,810
0,0,89
0,1456,344
2590,1161,238
2129,851,642
0,173,55
1668,721,246
57,10,20
0,780,181
1472,0,276
623,119,111
2904,0,1077
0,1382,0
1125,0,339
851,366,262
0,116,77
1070,302,146
3122,1353,239
1153,0,441
2519,602,0
1579,444,390
674,175,197
2056,557,262
0,889,0
1338,258,104
214,99,35
0,100,63
214,88,55
0,803,163
785,0,114
1161,420,0
1040,371,456
1945,1129,337
814,0,158
526,148,0
0,276,52
1259,377,126
1686,0,456
1516,0,138
0,485,112
0,0,1383
2656,1519,0
0,174,145
853,285,289
262,70,50
1503,555,368
0,418,88
0,0,28
255,97,43
1449,0,267
1733,760,553
76,19,14
0,543,176
1772,732,179
0,1326,237
0,648,792
2709,914,234
2913,940,891
1468,633,125
2516,1757,317
1758,592,0
2647,1283,0
1816,0,341
0,72,73
2992,1549,0
2247,817,219
2952,1590,320
0,1298,739
1589,600,137
443,171,70
1850,491,419
2995,1600,0
319,0,100
3101,1479,0
2735,1571,540
0,300,225
0,0,148
165,90,49
339,191,27
112,28,3
1207,502,349
0,450,112
2351,1660,660
1456,521,269
130,36,8
2066,757,390
0,0,70
259,0,69
2198,685,291
0,726,333
2427,1126,400
1121,0,125
540,269,117
0,152,75
0,117,42
2332,764,552
866,335,106
0,688,220
2646,0,214
0,914,398
0,210,60
515,83,0
0,0,187
737,350,54
0,0,314
0,0,497
1360,475,479
1907,610,0
153,126,30
1144,479,209
2892,0,878
2747,0,869
1527,496,511
1220,446,358
0,192,41
2558,1375,300
364,0,77
1461,0,343
1346,677,249
1549,744,202
0,400,627
1697,752,332
212,105,40
2150,821,0
1762,0,0
1133,0,131
819,414,75
1346,527,528
93,20,25
584,0,82
0,341,259
85,17,25
2335,1032,787
3083,1035,1024
333,123,0
0,1366,0
853,250,99
1570,655,0
0,309,453
2823,1448,0
278,109,40
1631,738,212
948,284,263
3328,2427,965
242,91,0
1019,422,0
1134,383,0
2946,1769,0
313,0,97
174,73,52
139,64,45
1418,410,151
1589,531,445
0,1129,662
2267,1043,207
2407,0,793
311,139,32
3065,1523,336
1004,444,229
918,0,228
136,0,28
782,164,200
0,1363,168
1326,434,381
0,669,295
0,937,261
2184,564,776
1650,0,0
0,268,304
1943,0,187
709,188,233
0,0,557
2998,1280,697
0,1232,345
0,0,37
773,176,224
0,957,507
222,84,48
185,71,41
1046,0,314
2662,866,1025
617,223,116
2338,1101,341
2809,1218,0
2793,1641,376
3167,1787,0
2274,1037,198
1898,718,259
0,576,449
1114,408,0
1051,507,145
136,77,0
1393,0,415
260,48,71
2912,0,666
1091,619,229
2922,750,1036
1870,747,137
3026,957,410
0,823,681
2512,591,0
2776,0,365
2968,0,606
0,1679,259
0,64,0
0,0,313
3044,1505,0
562,168,251
0,1039,360
870,292,288
856,437,0
2795,1416,249
0,0,56
195,83,90
1710,561,0
0,66,0
1277,697,80
969,241,296
0,589,78
1760,411,356
1909,946,0
795,332,186
0,614,285
1224,0,0
2904,1723,422
2442,687,641
1170,516,431
0,825,0
162,85,27
1516,678,143
3021,1818,321
1083,446,306
1212,467,0
1027,288,103
2410,1179,416
2017,936,348
0,647,123
596,0,59
1405,441,236
322,0,90
612,0,117
2095,0,0
1803,796,551
2947,646,0
1438,727,96
0,95,16
0,486,117
237,96,24
0,390,93
2408,496,330
2487,0,0
2842,1578,299
2045,626,273
2037,1062,0
138,63,27
1888,818,697
2501,1453,440
126,39,34
2816,1564,0
0,159,95
0,0,126
1094,400,293
342,104,0
752,296,0
165,81,0
0,310,0
700,239,218
2267,868,184
1626,0,526
2688,1790,675
1682,0,296
359,0,34
0,490,0
1219,0,221
648,310,0
949,321,144
2940,1770,0
1782,597,353
2687,0,293
2253,1268,237
174,0,39
0,843,0
598,253,0
0,155,72
