11000 3
6192,4302,5126
0,7808,7907
2275,3162,2749
0,0,3759
2250,860,2072
6510,4902,0
6470,0,6816
2903,1952,2068
0,3895,7890
0,0,7347
0,0,7431
8397,5783,5808
4808,0,3802
2925,5681,0
0,2589,3120
4175,0,0
3933,2917,2780
1161,1375,1922
3432,0,3131
7652,8187,5074
0,7100,7697
4785,4722,0
0,4705,6491
6991,5959,0
6079,7635,0
4334,5614,4616
6434,6297,0
2503,2498,0
0,5524,5499
1082,2158,0
6252,4111,4813
2520,4468,3995
6664,6195,6076
0,0,5657
5109,0,6701
6432,4683,5045
4947,3459,7115
5906,0,0
2947,5126,0
2874,4641,4366
4444,3913,0
2231,2299,2516
0,6387,7802
3544,4576,5349
0,3606,4688
5735,6068,6008
5103,2871,4414
0,7915,0
0,3240,4759
4470,2243,1456
7534,5199,0
5342,7490,4316
1664,0,1418
4316,0,4249
3186,1522,2641
6812,7648,7141
2717,1979,2523
3216,2139,2427
4212,0,7183
4984,5934,4275
0,8934,2895
3110,5960,3974
4658,6687,2321
2193,2918,4334
0,7598,6221
5732,5504,5169
868,2051,0
5237,3642,7362
0,6559,7618
3590,3389,4534
0,5186,0
8141,8723,7657
4968,3727,3829
0,7183,7822
2355,5428,0
5866,5201,4377
5277,0,5462
0,4418,3295
4180,3203,4553
7102,0,0
4945,3737,5650
3412,4733,3349
5428,0,6857
0,6728,6907
4465,4143,2551
8134,8610,8017
0,5972,7278
4515,0,4999
7221,7559,4450
2962,1392,1557
4348,5136,6597
5567,4658,1456
5334,6636,6121
3863,4499,5391
4571,5883,3916
4076,0,4681
4451,2123,3818
2741,2506,0
6724,3543,3191
6356,5955,5537
4509,5513,5367
3963,4467,6048
4628,4362,3283
5992,6635,5111
3126,4610,4057
6434,0,0
7510,6973,6975
6932,6772,0
6766,4634,0
3978,4623,4614
4050,0,4051
0,0,3002
3107,3398,0
0,4528,0
7344,7973,7228
0,3521,0
8774,0,8281
0,7835,7345
3863,3535,0
5299,0,0
5334,4845,2254
6213,4559,4008
5928,4096,6613
6493,6629,3419
4977,0,0
5347,7048,0
6970,0,3645
4931,5420,0
6083,5918,8201
3510,0,0
2166,2086,3035
4718,2842,2385
7542,0,5561
2094,2025,2326
5643,0,4828
6742,6932,0
5030,4551,2536
0,6173,7210
8157,7885,6844
4142,5250,0
7565,4852,7122
5029,6291,6890
4517,6762,0
7060,1849,4648
0,7597,4208
6482,0,5876
5912,0,6142
7154,5409,6989
4746,5723,0
2154,2925,2388
3604,3078,5898
5389,5735,3046
0,8902,0
2208,2294,3314
4021,4349,4848
2427,4172,0
7900,0,5103
0,3972,3296
2931,4144,0
0,5990,2579
0,9775,0
2320,0,0
5414,5020,5151
7295,1647,4346
5310,4862,5383
7960,8262,7602
3204,2157,2119
4094,0,0
5197,4448,4490
0,5867,4825
5616,7406,6292
5207,5561,8089
3104,0,3650
5795,0,3058
0,2615,2523
6672,0,7124
1671,2172,0
3406,0,5776
3448,6821,6412
7319,6837,7200
7891,7526,8221
4127,3045,5244
4850,4780,6554
0,0,7354
0,7136,4737
3289,3081,5130
4933,2361,4500
4130,3682,2064
8293,7965,7859
2758,0,2839
5646,0,3667
8914,7905,8858
0,7485,7769
4911,4233,0
1924,1774,2192
4744,3376,0
5934,3531,0
5755,6232,5087
5116,8169,4343
0,0,6612
0,3945,5569
0,3112,4082
3764,3547,2160
6340,6247,8047
7167,0,5804
4148,0,0
2692,3078,0
4922,0,5179
0,4138,4407
7315,8180,6639
2831,3129,4325
6050,0,0
4566,6695,0
3552,4575,3910
2142,0,0
6899,0,4473
2960,4254,0
5083,7574,0
5590,8078,5244
0,6018,3162
0,3485,2648
4528,5445,5039
0,5616,0
7171,5623,5204
3727,0,2497
8383,0,8712
4202,3573,4939
0,6163,4206
4025,5886,0
0,7129,6369
5148,2712,0
6688,4929,3451
7678,5514,3171
7608,8059,7543
6684,5359,2864
4780,4076,0
1434,1240,1944
2496,0,0
5250,7097,5230
3229,0,5965
4275,3697,4295
6152,0,0
5033,6519,5705
1081,984,1095
3035,5706,5119
7398,7656,0
8052,5381,7058
4857,7471,7704
2455,1666,2685
8229,0,5297
7628,0,5003
4154,3904,5975
0,7214,6769
6403,6259,5349
2483,0,6241
6216,5797,4406
3755,4296,0
6064,6458,6964
6171,5474,7638
2916,2924,5948
6342,0,2950
0,5037,0
5183,6949,0
6961,7349,4629
5545,0,4779
4751,4804,3129
8192,8571,8004
2346,2129,3281
6639,6148,7152
7531,8165,7268
0,1439,3417
3080,1429,3381
5982,7198,7708
5568,4468,4284
711,554,545
8956,7072,0
3997,7637,7785
4279,5457,6402
0,0,6842
4289,0,5070
6397,7848,6510
5566,7417,3292
5616,1480,0
3347,0,5286
6301,5504,7540
0,0,5591
0,5683,0
1584,3694,2335
7469,0,6418
2881,6665,5527
4915,4572,5484
4496,0,6593
6342,6852,5362
5803,6988,7722
0,2856,6736
679,0,697
5363,6351,5316
0,0,5929
4581,2398,0
9324,5426,6994
0,0,1644
7132,3582,0
0,7340,9151
5969,0,6736
0,4053,3593
0,3829,5540
1252,2311,1896
6428,8198,5523
2196,3724,0
3350,2482,2017
6107,5934,5087
2853,7117,6188
6659,0,7000
4304,3975,4043
0,0,6897
4368,6867,5404
4866,6735,6635
5029,7005,4920
0,2629,3243
1864,2425,3429
2933,3202,0
3819,3984,5943
452,0,345
4409,2628,1931
5836,7914,7570
7766,0,0
6815,7005,5223
0,7271,3923
792,519,721
6562,7930,7409
1165,2133,1601
0,4600,5540
6202,5252,6960
2296,3482,4104
4268,4632,2452
0,3116,3198
0,4948,7515
6592,0,6151
0,4954,3682
3795,3972,3676
5310,2068,5575
7877,7400,8510
1208,1644,2197
5354,5012,7426
5900,5862,6157
4968,0,0
1602,4209,2405
0,6526,0
0,4192,3734
0,0,3448
7759,7822,7305
3024,3010,2402
3407,2639,0
7497,0,8158
4198,0,3169
5883,6251,5650
6348,5344,6648
4054,4396,4344
0,0,3584
6646,0,4146
0,4205,6368
4697,7874,8551
7141,6767,7103
0,0,7702
2337,4629,4025
1979,0,1360
0,3590,5562
6007,7842,4554
0,4690,3727
5110,5058,5417
2561,4956,4033
7761,7707,7914
7776,6080,0
5013,0,4790
4037,3121,0
0,5483,0
0,0,4114
3770,2775,0
2490,2131,1727
0,3244,6594
0,2781,7438
0,6641,5496
1586,864,546
2200,0,3467
5749,6518,0
2701,4269,6145
0,0,5032
816,1821,2245
8076,6939,6724
9133,9410,9059
3178,2513,1772
0,0,4511
6575,0,7302
7426,7123,4343
0,4915,3689
3120,1804,2871
0,1893,1389
4088,5135,0
7311,4202,6724
4411,3765,4242
6296,5641,0
6491,5556,6787
2310,5956,0
2461,3174,2884
4376,4766,2585
5527,4425,0
6947,5659,5477
5865,5194,0
0,5698,5416
6775,6592,0
7668,0,0
3007,2570,0
0,4173,0
6974,6402,6803
0,0,6803
4395,5221,4176
0,2518,0
5525,3481,5259
1433,2011,1086
4190,5253,0
6053,4374,6739
7941,6616,0
2459,0,1595
4051,3702,4264
0,6735,6013
5395,2245,3389
4217,6957,5113
0,5501,6787
6532,5724,7021
7021,6512,0
5380,4153,6207
0,4231,4986
5182,5543,6685
5279,4963,0
5804,7078,6027
3677,5077,5789
9035,8459,8496
5571,5156,5478
5327,4633,0
3132,3284,4391
4047,0,0
4847,6326,8091
4902,6928,0
4948,6708,5750
0,2945,5305
5546,5075,0
4542,5344,7405
2452,3245,3906
4723,5222,5757
2950,3147,3264
2431,3531,2001
1325,1249,897
0,0,4614
4012,3073,6852
1904,0,1945
6905,7876,7326
0,7399,6498
8545,0,0
0,4656,4612
5060,6643,6611
4112,6856,3722
4459,5080,3523
2761,4015,3015
9103,9089,0
7568,8187,7820
3779,2365,2784
3515,5265,6849
656,4506,4517
856,1260,1348
8599,6270,0
2532,0,0
6266,6305,7018
4598,5853,0
4953,7262,5602
5981,6211,6386
3160,3845,2932
0,4100,0
0,4003,2865
6347,7642,6488
6662,0,7477
2839,3429,1898
6290,6631,6526
0,7932,7864
3494,0,6275
1196,3180,0
2606,1769,2457
2551,4325,0
7775,6120,5155
3753,3265,6388
922,393,623
7081,7492,0
5850,8107,0
2168,2947,2974
1740,0,4289
0,0,7098
2944,5166,3490
2824,5657,6611
4751,3753,3837
0,7790,5117
2543,2560,4120
3393,2317,2649
2194,0,1435
6980,0,7371
5777,0,6891
1954,2296,3243
4536,6398,6609
0,3423,3687
8073,6840,0
5895,6489,5362
952,1466,0
6219,0,0
6241,6213,5023
6730,4819,5571
7086,8503,8531
7334,5760,0
5880,6014,6434
0,5329,5230
0,0,2426
5890,8622,0
0,7884,6720
0,6229,6030
4374,5796,5543
5646,3405,5228
4183,8014,0
1884,5315,0
0,8361,9166
6794,5545,0
5443,5341,0
2881,4170,3387
0,3063,3113
6655,0,6658
4805,0,0
0,5701,4314
1638,910,2480
7014,6786,0
0,2533,2724
6762,5686,0
1244,0,1012
6897,5445,7203
4408,0,3987
2861,2657,0
4164,4297,5151
5943,6684,7387
4930,0,6459
4814,2812,6340
3565,2199,4910
0,0,3076
6079,2898,0
6462,5631,0
6666,6541,6523
3164,2965,1744
4199,5144,7141
3782,2266,3721
2382,3862,0
4637,3090,7987
4055,4909,6859
1950,0,5077
6691,0,5930
7411,0,6993
4175,4248,4280
0,5519,0
7562,0,6615
0,4835,3639
4869,4127,3383
7393,6564,6105
5131,5860,0
5811,0,6286
0,0,6884
4345,3663,1514
0,7254,6209
6695,5960,6327
4673,6821,5221
6725,3998,0
7992,7404,7172
3359,2778,4901
6664,5464,4907
0,4592,0
0,0,1232
6400,0,6636
5127,0,5025
0,1787,4272
7457,7023,0
3624,3798,4447
5245,4048,4965
0,0,1790
2781,4566,9066
1850,1382,1457
7030,6873,6981
6263,6894,5956
7813,8562,8906
0,0,3912
0,7117,5806
4263,0,5139
4656,5104,4944
0,0,4033
7021,7497,0
2273,3536,2610
0,0,5057
0,5937,5546
1693,0,2381
0,0,5410
0,5047,0
9172,8544,9190
6003,5180,3499
0,0,6135
6555,4097,0
6269,6916,5822
4377,7118,3468
3494,5996,4302
7085,4025,0
3394,5909,5511
3846,0,3769
4336,6212,6215
0,0,4815
4804,0,6663
0,4051,5673
2683,6557,4959
0,5714,6441
0,7304,0
7462,6911,0
0,2812,4754
2793,1878,0
6674,0,0
7988,8203,0
3795,5263,0
0,5306,7660
7527,0,6350
3039,3589,2351
4021,0,0
7669,6141,5807
6404,7606,7394
6751,5329,6011
3703,0,2892
0,3758,0
0,7098,0
0,0,7076
1944,2546,0
0,4585,6162
7745,7022,6987
0,3029,2467
4383,5693,5917
0,8319,0
1119,0,1149
0,0,6735
5901,4708,6492
6711,4474,5824
545,0,0
8220,7770,7343
6811,6278,0
2926,0,3771
2160,1469,2951
3109,3066,3519
7169,8152,7108
0,5681,0
5057,5550,4051
0,1275,2230
3516,4870,0
3875,2280,2848
2159,0,1985
5224,5497,3700
2843,5217,3011
7081,0,5849
5385,5365,5165
6718,5328,6932
4254,0,0
5463,6360,7742
4856,5629,0
4071,4910,4014
3155,5213,5010
0,3110,3722
3886,3959,4202
7595,0,0
4058,0,3471
6305,7781,6824
1783,4033,3723
6513,0,6406
3032,4896,4618
0,6679,7440
2590,1610,3253
7991,6399,8437
3738,2461,2630
6435,4938,7699
3238,2240,3258
6275,0,7796
8194,0,7263
3154,6995,0
4137,5255,6704
2161,0,2019
1564,5854,6226
1784,3788,2305
2865,4395,3408
8386,8628,8788
7143,4966,4713
0,7436,7527
7652,7678,0
1943,2910,2550
4348,3657,3137
0,7089,0
7196,7719,7588
7433,7485,8501
7165,0,5079
0,7601,0
3809,6312,0
4361,5713,6317
3441,5894,2451
4509,0,4175
0,6010,6064
0,2348,4205
4068,4778,4440
4342,0,5869
0,0,3297
2727,2266,1942
8574,0,4541
2440,5127,5620
5811,0,3295
4898,5684,0
3983,3689,3171
0,5354,5157
0,3788,4574
4179,0,1512
3966,6583,3545
3671,2193,2102
5000,0,0
4929,4919,7471
0,4658,4835
5283,5703,7010
7004,7049,6802
6293,3742,0
6488,4938,4909
0,5979,4696
0,3727,5436
4295,4654,3792
6683,5126,6688
7072,5960,5146
3410,4553,7352
2674,0,0
0,0,5396
9798,9748,9684
6323,5781,2995
9229,0,8646
4120,2097,0
