3000 5
120,8122,2867,7307,6517
9172,1923,8121,6507,1073
4985,1644,8505,1167,6570
338,781,6374,8572,8038
6897,3091,5836,7217,1177
4672,3942,3160,7276,4119
3189,4640,3351,6675,8868
565,2802,8454,4622,7779
6416,3335,3508,7488,2358
4021,4914,2963,2493,9615
6834,1205,6280,5355,2362
5195,4056,5836,5978,8391
3178,8778,2739,8191,1669
5632,2235,7048,1689,9985
9760,1133,9623,4694,726
2497,6946,8021,587,4585
1544,5940,6609,6359,675
3658,2404,6956,2898,4479
2964,6176,1104,6088,9431
8270,827,6362,5455,871
4490,7218,6611,2022,5080
8392,488,6378,6488,6351
8908,1113,2370,1987,6491
6254,4179,4708,8443,1217
5737,5889,9989,3593,2693
5271,7948,889,7848,4022
6042,2394,1098,8642,8060
2662,3000,8777,3814,5237
1278,8529,5497,4945,4544
1262,6340,8638,7489,704
2547,9086,6358,1440,5661
4996,7226,3804,5899,2141
4593,8878,1553,5551,1511
3177,1379,3872,7730,5110
1491,5572,6609,8207,3307
8814,829,7359,7202,1910
3073,8810,2402,6460,7332
7663,5273,1746,3577,9545
9311,3418,4232,2068,6424
4511,4296,6026,1695,8750
6395,2234,4002,2258,6748
8792,3082,155,2023,7527
5283,4292,4355,8863,5093
2268,5214,2903,6486,8563
3358,2362,2672,6617,4837
1073,4441,4707,5354,9521
560,8661,6441,5387,6385
3689,7313,6321,5849,4678
7100,2471,8720,799,3631
3653,8176,8524,553,3078
9902,717,4471,5164,7241
3350,9518,1267,2433,5967
7222,611,5366,7121,2353
1777,4919,8222,1490,7054
6450,9703,622,8422,4639
4892,5544,2040,6757,3682
138,8824,2807,2456,8158
2020,6071,3965,7030,3141
8773,4124,4975,8100,2359
8368,4118,6267,3071,5306
1312,5239,7793,6551,6488
8294,50,5841,9439,3469
5559,3376,6481,9141,1696
1604,7942,5919,6316,4459
2155,9864,7978,1605,3332
2582,2529,9748,838,6974
2711,6913,4422,6926,3392
7482,6172,2614,5856,4839
8426,4931,1030,4833,3427
6530,8840,3163,3953,2786
816,5265,8767,5630,4918
3604,7379,4753,6051,6827
4450,2268,8177,2003,6129
4965,8711,5614,3981,270
2073,2756,4918,8384,4875
6478,8826,2004,6601,4835
6804,5137,4512,7150,6164
3059,8419,3390,2498,8363
4807,7777,113,7116,5267
6877,5974,3300,6489,511
3339,1811,5625,6285,6107
5468,8329,6762,666,6411
6116,4478,7097,3840,3598
7788,4538,4600,1963,5330
5113,8384,5472,6160,853
778,9443,591,9805,8123
2744,9508,3292,2633,7172
7201,1207,6682,4076,5762
4976,582,6762,8526,2505
8654,5723,2751,7710,636
975,4721,4501,4707,7702
6396,9756,1003,2540,5817
4596,9559,967,6330,6973
5546,5274,4018,4308,5191
6742,6444,4395,2004,6515
4597,7942,5053,442,9576
2279,7536,3106,1192,5390
5062,2803,6630,5764,1286
6219,2586,6256,4874,1113
3900,4145,8412,340,7523
4243,8925,1819,3025,5878
9654,674,8000,1584,7951
1849,6714,1666,9850,4241
7623,8909,3723,4462,1834
2215,8730,5833,5298,1503
3539,963,9525,3864,9663
6655,4070,4544,2525,4870
7259,4616,6290,6493,2987
542,3590,9313,7902,4609
2573,7694,4307,3478,5754
2081,7329,4594,7705,3324
3186,4116,8344,5839,4787
2218,565,8918,1934,9815
4074,7066,7696,3215,903
3643,2204,7006,8815,3433
3492,7146,3232,9294,789
