3000 2
2388,1268
0,769
2918,0
0,1520
602,158
2813,1150
0,258
2207,0
367,153
0,845
0,386
1786,733
913,388
1075,303
499,146
0,949
1012,431
2699,1282
930,281
2910,0
697,0
462,214
0,885
0,1643
1674,0
0,101
239,74
373,0
1423,0
2003,0
3061,0
0,999
3602,1735
571,186
0,347
186,60
2050,0
1051,426
0,54
1291,0
2287,1130
298,85
573,141
340,109
3107,1119
980,0
327,0
845,216
1642,0
3292,0
698,0
1627,455
0,2107
1782,863
174,17
538,244
812,393
3185,2261
2056,0
516,311
1251,496
313,68
633,211
2922,0
0,106
0,943
0,589
0,728
2800,0
1229,684
0,1134
2628,0
2632,747
421,0
2060,0
0,878
0,186
547,0
878,0
2745,1267
2670,1338
0,424
0,197
2463,0
1489,765
499,128
0,328
2549,0
2958,0
1405,0
400,172
0,629
1232,255
3238,0
617,173
1130,444
728,256
2747,1949
2353,0
453,0
446,122
0,586
2521,1048
1213,380
2205,0
465,0
0,85
1400,0
876,427
0,1499
939,0
0,405
0,133
0,685
1639,0
1986,815
1378,322
0,593
2208,775
2427,1044
2481,1071
157,69
1421,520
0,1329
0,1563
0,766
0,426
0,327
1859,614
0,165
0,90
137,60
2183,646
0,604
0,127
1183,533
2797,0
424,196
1393,722
0,860
280,57
2089,0
3132,0
0,325
1026,0
618,0
0,1887
2529,0
0,902
802,0
0,887
2540,0
0,161
797,285
121,80
232,112
3378,0
2401,0
139,0
0,168
2132,0
1749,0
0,380
2177,634
0,282
0,1455
2052,1109
2709,0
72,0
432,124
1030,0
0,943
0,769
1755,0
1016,507
1578,463
339,119
0,442
1055,0
962,268
2577,0
2636,0
538,283
0,804
519,174
0,1161
2389,652
623,119
2570,1382
2590,1050
851,366
274,0
2452,0
1070,302
949,0
0,557
1347,615
0,889
214,0
214,88
1581,803
785,0
3220,1502
0,1778
0,420
425,0
1516,0
2656,1519
2388,1119
0,359
1503,0
3122,1701
255,97
0,648
0,172
0,914
1646,700
1468,0
454,72
1282,658
2247,0
2952,0
0,1000
443,0
172,31
2735,1571
866,0
408,174
411,0
0,521
2066,0
489,0
259,92
918,272
2427,0
1121,0
0,689
324,152
0,335
793,164
0,273
1411,0
1360,475
1907,0
1144,479
2747,942
0,446
2558,1375
0,81
1549,744
212,0
1485,647
0,115
85,0
0,1035
1421,309
278,0
3328,0
242,91
708,233
1613,797
313,137
139,64
1105,720
2042,830
1589,531
2407,730
311,0
2320,0
818,0
136,0
2557,1363
1326,434
0,669
687,240
0,937
0,796
0,564
0,278
709,188
0,603
1625,874
0,62
2913,0
2435,957
222,84
185,0
1976,876
0,866
1224,313
2274,1037
136,0
260,0
0,619
0,747
1340,0
2512,0
0,532
249,0
3257,1552
284,102
3044,1505
0,1461
2795,1416
3016,2152
0,1296
1710,561
0,1139
164,66
969,0
795,332
1354,476
989,510
2904,1723
480,250
1170,516
2639,0
0,85
2672,0
2410,0
1487,647
0,365
0,60
0,796
2947,646
207,0
0,1329
1112,486
0,21
2487,0
2045,0
0,818
126,0
1451,0
342,104
752,296
0,868
1626,0
2688,0
0,490
648,0
949,321
61,14
1782,0
0,1323
456,240
1283,397
609,340
996,347
918,450
1306,0
0,1942
0,446
1568,518
0,457
1825,0
2302,0
2453,1176
345,152
0,131
1745,968
2081,321
0,565
0,749
0,296
2847,1400
2023,494
0,435
877,0
0,344
0,1042
0,524
277,65
860,0
2595,869
0,159
2446,1616
765,0
0,836
2531,911
2863,1599
3041,2273
0,365
0,1387
270,116
137,86
1262,485
1958,791
2656,0
0,397
937,0
0,35
0,346
2119,0
0,853
2694,0
2117,717
1384,435
0,58
0,656
1449,806
1594,773
1645,0
0,403
0,70
2104,955
0,209
1597,0
0,599
0,287
3094,1698
1751,0
3001,0
587,359
1937,0
2860,640
1535,599
2398,737
3097,0
1216,403
171,83
1342,514
2265,1069
2627,0
0,711
0,59
2743,0
768,153
2600,1726
3333,1609
1552,0
0,1495
2717,1509
1403,616
0,275
158,0
24,8
0,1600
1317,493
1914,1082
1085,496
676,0
1623,293
936,0
0,1258
1646,0
269,0
0,1898
1474,348
0,871
0,572
285,74
2518,743
0,303
933,374
1594,0
1236,0
2072,759
0,653
0,467
733,323
0,980
1653,0
621,0
702,0
0,188
1801,464
0,1553
3215,0
0,874
0,748
2777,1450
0,609
1985,0
334,82
2590,1959
606,204
274,106
0,863
2203,1623
102,0
0,89
723,370
1552,0
0,295
0,861
2050,1191
890,415
0,43
805,0
947,441
1017,345
2553,0
1382,0
250,0
1098,340
2121,0
0,502
2797,1322
0,949
0,163
0,620
2315,0
1966,0
2884,0
0,123
2851,1746
654,153
492,0
807,0
2209,0
0,828
0,1484
1704,0
2476,873
1711,0
1042,511
2869,0
0,1909
2155,1215
1215,377
868,306
2311,0
0,209
112,0
566,179
1213,0
1020,0
0,212
1760,697
2533,0
0,442
0,1354
2900,0
2778,1210
406,0
216,0
1181,0
611,0
0,88
438,0
0,1025
2069,934
2479,1266
0,88
626,232
107,0
1216,0
1090,0
839,0
547,153
1598,0
1277,0
0,610
0,1398
643,224
109,25
1538,0
0,571
590,0
2170,958
311,0
0,121
0,485
1581,846
378,121
1132,520
2522,1173
0,2172
849,0
2524,572
0,178
1104,0
0,362
0,288
561,229
38,0
775,0
0,209
2481,0
2780,921
2002,0
2572,1431
1249,0
434,211
1550,756
1079,376
86,30
0,642
3157,0
1219,422
224,0
746,0
247,0
1552,639
476,163
131,0
329,0
0,1082
0,54
2201,0
0,251
1963,1269
1324,0
0,388
927,435
2544,640
1332,0
0,1394
332,0
0,69
0,195
0,384
2409,685
0,1102
0,917
532,0
0,1127
360,146
760,0
2629,0
1775,1040
298,0
0,59
0,162
2971,0
684,118
0,614
269,0
2696,0
0,1248
1540,528
279,0
1686,0
1110,0
2121,0
0,218
459,0
2057,0
0,377
265,0
1856,1009
205,76
1456,0
0,1789
1023,605
1338,0
2081,754
81,40
0,339
2527,838
1686,768
1070,0
1417,727
1819,0
2717,0
0,414
0,902
2594,1265
1734,0
0,965
1521,0
976,575
2667,1363
212,45
1684,524
1030,331
0,1253
948,420
0,114
465,0
2969,0
1594,1076
637,411
2698,1337
0,1715
1705,826
0,610
640,219
1576,0
0,272
0,787
1307,0
2006,0
1828,0
0,161
1885,755
0,1520
3064,1260
0,397
0,357
0,355
1218,469
0,498
849,370
914,448
105,0
1781,1039
1900,0
2859,0
0,264
1737,0
0,1023
76,0
1703,0
2958,0
1957,456
0,222
643,0
334,182
0,805
3111,0
1479,527
125,56
0,612
1195,592
2753,1338
2641,1408
586,0
0,172
1753,553
1139,502
1046,225
2027,678
2641,0
0,589
883,358
0,911
0,746
2266,1457
589,0
560,86
180,0
726,312
0,908
287,0
1389,0
502,206
0,739
2286,970
0,56
0,203
2027,0
1016,194
2815,0
2316,0
2304,953
0,108
272,0
2499,626
0,909
0,929
1994,914
0,233
0,898
0,326
470,0
2394,0
1535,444
0,722
160,0
0,468
268,0
0,1178
1036,410
2314,0
1526,806
1246,0
580,155
2621,0
0,10
2585,0
1106,334
869,385
285,55
1568,0
1020,0
459,0
2791,1334
1818,0
0,520
1116,333
1853,0
1403,0
0,473
1121,0
197,0
1209,528
413,199
796,329
1208,0
2938,1951
0,737
1541,472
2937,0
0,585
2795,1387
2686,0
0,588
1448,660
2657,1087
0,351
1839,0
1466,569
419,0
100,0
0,186
0,382
0,453
708,0
0,80
277,53
964,0
442,0
2744,1350
0,593
1424,703
784,369
1333,0
1071,463
1565,0
2204,0
1543,937
0,629
0,1082
0,1553
2046,1042
811,0
2111,0
2337,1250
2193,0
980,0
1270,443
373,0
971,0
0,327
1683,490
1966,874
1917,0
2670,1255
0,1334
0,639
1636,1056
2793,0
2293,1365
1595,0
2123,893
135,0
1988,819
0,1660
1239,0
1159,0
2973,794
844,326
2657,0
1124,0
553,126
225,0
0,67
0,506
0,1714
1374,845
1447,535
0,1292
0,558
298,63
259,0
2054,1115
276,0
0,1145
2610,0
2593,1747
757,287
0,802
1107,0
0,1290
0,1202
1986,0
580,182
2359,0
2384,0
1095,0
1360,561
657,208
0,248
536,169
0,1646
2415,763
0,148
1980,0
2625,0
0,626
3417,0
817,0
964,0
1243,0
0,359
1356,472
2075,1454
1581,504
0,15
337,168
1609,777
1427,0
458,71
2375,0
2723,0
2287,1153
248,60
476,179
1638,427
0,57
2832,1469
0,672
1579,0
2616,1289
1930,502
1934,641
111,51
714,356
2309,0
2931,1439
1750,677
1738,0
1114,255
1599,572
0,55
159,23
1643,582
0,1431
1935,0
0,1541
1716,0
2046,1096
0,584
0,524
239,87
0,306
1686,567
247,80
106,38
2914,0
842,0
2670,1122
483,154
1753,961
2186,0
1750,1044
1919,555
1469,0
0,552
1105,0
0,93
680,205
1845,903
0,818
0,525
1514,0
0,2012
1815,568
2417,0
2111,994
2911,0
493,0
616,250
0,115
2962,1350
2408,0
1787,859
1843,835
2298,0
1317,476
0,599
2701,0
1472,0
0,144
0,1086
0,55
2963,0
3088,1543
2116,860
0,103
2865,1292
186,88
484,215
0,182
2578,785
2199,0
212,56
0,1967
0,603
1768,0
1796,689
1812,0
2902,0
0,601
236,0
688,0
782,0
271,0
0,798
3028,0
0,885
0,799
2677,1818
0,1196
564,219
2167,858
1288,0
2946,1486
0,458
979,380
2467,940
0,137
0,152
0,325
966,0
2319,0
924,0
2035,0
1027,400
1785,0
1926,895
1296,0
2627,1289
1035,0
2060,0
1609,790
2090,0
2197,907
2189,832
0,28
1132,505
956,0
3222,2457
0,993
0,1396
356,92
1710,661
2040,0
1056,0
2539,1288
2789,1974
0,57
1793,0
0,88
2597,0
1377,0
1892,0
845,0
787,0
0,1318
0,140
0,117
2086,0
1721,0
1696,569
243,55
0,90
185,57
1839,843
1104,520
0,806
2314,1211
0,300
187,0
1934,978
1904,820
783,0
1295,544
0,27
1191,517
0,1095
2446,0
608,222
0,81
1694,918
2609,0
550,221
237,49
0,161
20,0
0,334
271,65
1134,321
0,278
2252,870
0,1514
2671,0
0,2520
0,583
352,191
1963,0
523,123
2980,1581
70,0
575,0
3024,0
2018,909
2098,941
124,0
2534,0
0,212
1037,0
1183,0
0,248
1698,540
262,0
2913,0
483,74
0,53
3044,1469
0,454
0,1258
0,769
2745,0
651,0
2018,0
2358,1073
800,212
0,748
0,634
1938,0
1755,827
2610,857
1274,443
0,9
2838,0
0,1225
0,219
0,175
1909,1274
3077,0
0,144
2775,1760
1075,375
0,109
1883,506
2214,996
1013,0
0,716
862,314
2274,0
0,1268
0,1674
0,357
0,967
238,92
692,362
342,144
145,0
70,0
0,1722
1202,0
0,695
0,996
0,976
2840,0
304,123
0,208
0,1867
1885,0
2349,0
532,184
683,201
0,837
1401,0
1855,1007
371,104
466,0
2457,0
1432,0
1565,0
0,194
0,981
883,333
2988,0
0,765
1416,369
2625,1080
0,375
0,1014
1161,0
1465,685
1789,0
