5000 6
4984,8062,1458,130,5394,9282
126,5534,3730,243,344,1708
4910,2188,2536,1865,3581,3569
3627,9355,736,7004,7161,4155
2325,5314,286,6624,6710,2191
9470,1695,253,928,1825,5648
211,1951,1183,3941,2195,1527
5650,7106,3716,8186,8971,7298
1756,2599,6654,2492,9603,3816
6648,1929,9130,6935,8554,5841
9126,8024,7536,9380,8953,9361
5029,9164,1313,6212,3106,3509
7740,8756,615,1457,6943,9586
8755,8699,2186,5409,1191,1789
9225,7840,3718,8356,4775,2272
4197,3901,297,1733,3282,9250
1095,8311,8415,2408,4524,1521
5918,2264,278,6533,3721,7221
6120,2477,5920,8306,7886,7112
95,7112,4952,3814,5468,9727
6087,9665,3629,6385,1399,6911
5635,2494,5223,4050,4903,9747
5572,821,2012,5850,7354,5734
3072,3475,8211,8992,1781,6098
6104,1877,3211,1057,5691,8679
784,1779,8345,4413,8164,9745
1325,3800,2239,6548,7851,7142
6296,3423,7963,8309,9274,5318
4043,2346,8793,2255,1339,575
8353,7444,2452,1564,8501,8144
244,9286,9923,8590,3700,8088
8335,5025,1888,575,1574,9739
7717,7871,3162,5681,6180,2437
1000,223,4784,9793,2479,6123
369,832,3568,2821,2397,2069
965,2641,1356,889,1231,5056
8977,9567,82,865,142,1656
605,7859,9527,3768,3541,5708
6205,4541,5932,989,4335,8411
7113,4704,9243,681,7526,1640
2751,8492,4282,4107,9382,5514
9163,8359,5081,9245,9225,5223
902,9830,3083,430,3598,6624
6138,9804,1166,2070,794,5502
482,7907,207,9726,8589,7733
1367,1340,6226,5649,5447,5608
1163,4611,3967,6245,3856,3193
1468,4758,3024,4551,5189,6623
1176,1327,6427,2342,3398,7221
7845,3880,5129,8052,3607,3718
5786,4974,5059,2012,623,506
7620,1787,5118,1588,8032,8974
4782,9500,3733,7806,4052,8923
4429,5228,250,857,7571,3649
8078,5416,7530,3208,3468,1137
6927,9255,6111,1986,1267,6735
2493,8888,8522,7611,477,6555
6586,5259,6056,320,3066,108
9243,7495,5337,9494,8352,2908
3144,6431,8325,674,9640,1794
1812,6567,1049,7924,8554,2317
4659,1047,1205,3182,8659,1683
9738,5246,6942,5794,5567,8
5902,4811,7504,1240,4305,5857
4148,7450,2288,2474,8124,1928
4268,9937,8496,5317,7861,7050
7634,2520,8098,8840,5703,6758
523,5441,2005,7466,1235,7572
7474,7138,2383,4979,8378,6689
836,2527,4139,3125,5001,2264
5053,9270,2201,3550,4588,62
601,2222,2583,8699,1063,8286
5458,1586,3728,7463,9052,4963
5036,6527,2102,7419,1507,481
4109,2343,3009,8248,5468,8011
512,522,7281,2714,4072,1869
2776,4674,4092,5360,3373,5155
3646,8832,6742,7374,6295,5795
2338,1331,2323,4440,8751,3830
4922,2860,6173,7931,1109,1642
5942,1622,2164,3223,4336,6237
5093,7113,911,9185,2473,4285
4341,6120,3117,1084,3495,9413
6879,5833,745,9203,274,9497
3033,5196,2358,9207,3127,3467
849,9069,5090,3014,2293,9426
9251,7386,6540,163,6572,9014
4448,913,5134,7566,1997,8629
6980,8877,4462,7725,8081,4737
7223,1114,9933,9581,322,3061
3048,1172,2131,8139,4187,4425
7566,3438,1812,4106,3602,8384
3120,8050,9298,8254,5617,1296
6884,2597,173,1347,323,8254
6084,7546,9369,6018,7127,9692
9080,176,865,1211,8315,5052
5636,5881,8491,7448,9988,2093
5833,3108,144,5131,1363,5761
6427,8247,8358,6601,9595,8682
4856,5679,6228,4226,1698,3356
3919,778,3532,4784,1989,1848
9836,7626,7730,8327,5075,7718
421,909,827,565,6040,2191
6326,2468,439,4685,9069,34
3367,3926,5714,9595,8152,7412
2952,2071,8190,6485,6855,180
8333,6692,7807,6064,5020,2883
3783,5441,3792,4611,6006,9833
6802,2332,2302,7241,7018,1371
7276,385,5298,2990,9981,3451
403,2933,5522,8593,9418,2378
8774,7752,9071,6582,3817,4091
9465,7600,9532,3258,2211,5539
3092,9014,7871,5394,6256,4889
6766,3532,5275,2064,6523,5256
5515,6926,8190,1038,5520,7609
3417,4294,5361,2488,876,9179
6580,342,6779,6113,3600,8991
1652,6692,8005,9523,2087,4261
4413,8853,7794,9689,917,4317
4946,6433,1244,3136,7471,6764
745,888,1059,6107,3377,1936
5286,9958,2279,2066,6071,5880
1057,7723,2573,9063,7247,4660
3325,1661,3513,1119,1350,4430
5437,6296,864,6682,9433,8335
3447,178,9224,4506,6286,2602
6443,1573,2560,8722,3639,8631
4603,4697,6354,7176,3760,3601
