9000 2
7811,2617
3416,6435
1444,9488
4856,4713
5719,3769
6947,3808
6282,3015
3522,5568
3046,7405
6305,4586
7965,2734
1984,7887
7069,2751
3025,6334
6089,4800
3212,8038
4435,5414
5822,4038
4815,5866
6109,3298
1770,8856
2622,7892
4966,5787
4035,5599
227,9261
4239,7154
2461,8028
1363,8199
2359,6997
7438,2865
6943,3210
2220,7623
5970,4612
3947,4575
2484,7121
1408,8403
5161,5055
1945,6757
4601,5978
6207,2551
8400,1956
4872,6668
6665,5206
2569,8600
741,7974
144,9789
7068,3873
2975,8256
2104,5904
798,9151
403,8663
4512,4075
2663,5971
9733,715
1,9913
969,8383
6163,3813
6838,4935
3798,6340
7957,1937
5949,3761
4825,4829
7334,3275
5579,4247
3348,6657
9385,181
9838,352
6128,4017
4453,5147
8857,614
3401,8042
7077,1882
2006,7677
5527,5033
4890,6292
1663,7968
4738,6309
6239,4321
8518,1136
3283,7146
186,9980
5610,3785
3037,7073
3218,5128
2030,5976
9012,482
4927,4553
6181,3454
3726,6261
7940,1598
1369,8213
5293,5646
2904,7215
4677,5023
3447,5907
7947,1933
5221,4900
5771,3635
3112,8204
6067,2848
7731,2754
4693,5916
1481,7976
5507,4947
2529,7482
5170,5425
2065,7937
8058,1596
4503,4630
2253,8142
1585,8367
3048,6748
2692,6416
3037,7815
6901,1948
1079,8113
6441,2974
7955,3064
1193,6491
8204,3811
1492,8206
2949,6299
5524,3746
7266,3135
2882,6181
6431,3355
4746,3882
6108,5818
7055,2438
380,9642
109,9288
8620,947
6990,4558
5622,6285
1859,7616
8885,227
1518,9216
6480,1755
5426,4420
849,7860
3213,7038
5251,4438
2685,7074
7629,2463
5329,4154
7602,1433
1399,7517
3873,7140
7838,2488
9661,93
4227,6591
1348,7559
7061,3846
8165,934
3054,5899
9354,898
3530,6577
5170,5572
1002,8100
5645,4280
818,9744
4615,5968
1866,9335
1288,8810
4735,4550
6753,2676
2877,5864
1897,7674
2375,6529
6400,3053
2846,6570
4259,6287
4330,4253
4421,4131
3306,5882
6233,2650
5950,3784
2328,7322
3287,6555
8595,2308
3319,7009
3603,5985
6311,2268
8219,1724
4552,5608
3509,7129
4700,4462
9627,1122
9953,1172
6420,2994
2904,7408
971,8101
1380,8866
9997,802
2197,8313
2583,7248
1256,9140
7370,3333
6405,3164
2214,7126
8285,2250
7383,2816
9467,1084
4900,5423
5411,3066
2760,5942
4679,4859
3412,6975
3057,7763
3714,4984
4138,6558
411,8441
8229,2118
1158,9307
8493,1435
2358,7165
7280,4636
4441,6104
6234,3855
7436,3360
2426,7262
8907,1035
8380,2295
3091,6289
9124,399
2111,8482
7232,1392
1141,9380
6301,4305
5317,4247
7965,1992
3391,6489
1381,9118
1267,9787
7946,860
7759,4248
5019,4437
6595,4106
6876,4414
6101,5242
4145,6828
364,8357
6323,3151
1167,7464
5450,6199
2196,6372
9168,283
2907,6875
7275,2878
5260,4843
5224,3325
5253,4261
7885,3856
3756,5513
9224,566
5793,4562
6588,3420
2614,6362
6924,3240
