1000 6
2276,7767,1915,5871,5394,0
2537,3262,4108,4879,2138,5400
7272,5718,5432,0,0,5411
2853,1529,2714,3215,3034,4479
2453,2743,2330,3969,2831,2894
4027,3527,3858,3538,4847,4102
5858,5881,7421,6441,5915,6193
3395,6300,2957,6885,3262,7406
4526,6144,3824,5761,3151,6161
2515,7305,3490,5121,3176,4928
1985,2437,2136,1466,2032,2106
2116,2477,0,3166,1861,2364
2018,0,3009,4831,4676,5090
3262,5431,3808,5800,4758,4854
4940,4218,0,3665,4960,4223
3272,3076,0,3733,3750,3869
2184,5895,3431,3207,4538,6220
0,0,4243,6749,7121,3933
8493,5318,7478,5941,6929,5622
4528,5503,4977,3511,4764,5637
6452,4463,3966,3281,6624,2953
5759,7076,5546,4151,6391,6430
3999,7397,6599,5331,0,7976
5287,5493,7144,6207,0,5534
0,4926,5079,6779,3622,5235
6993,4511,7279,4025,5298,5473
4354,5101,5223,4805,4946,7421
6190,6176,5306,0,6518,0
2016,4063,3837,3333,4526,4555
7382,6281,7657,6629,0,5991
8757,5721,7354,7920,6735,5782
5088,0,5695,4541,5693,5628
5121,5869,6129,6250,5297,5345
4929,2860,5482,4024,2967,4983
5767,5832,7324,4789,6262,6320
2698,4840,4159,6319,3967,3956
0,5072,8175,6223,5224,7339
0,4082,5514,5856,4950,4231
1205,1403,1135,744,1859,1030
6251,4896,6212,4796,5299,4109
4186,0,4333,3565,5250,3096
3146,5454,2877,5754,4296,4630
2933,3951,3574,4517,0,4785
4735,6156,3110,3497,5949,4385
5784,4200,5882,5333,5093,5035
5000,0,3877,7488,5219,6327
3411,2975,3233,2416,3740,0
5527,6107,7462,5673,5946,5187
4827,5729,5930,5830,0,4911
4856,0,6077,2147,4082,3627
1724,3551,3054,2608,3488,3174
8239,3314,0,0,5254,5283
2893,4271,2493,4518,3467,5210
7049,5796,5315,6980,5859,7330
4500,4992,7323,4902,5388,6081
5776,6333,7494,5524,5548,7015
6464,4605,5397,4637,8357,3455
6216,4990,4260,4453,6112,2552
5534,4088,5707,3998,7455,3064
4152,5520,5150,5022,5245,5700
5855,0,4859,5399,6066,6750
6616,5848,7787,5314,7740,5108
3601,3646,3237,2885,3230,0
0,4980,5291,4030,2883,0
4602,5110,3626,4794,0,3556
3213,2419,0,2451,0,0
4209,4390,3337,3217,4134,4225
2505,0,3576,3930,2448,3274
4781,7307,5359,6642,4123,8573
7477,1854,6947,6179,4989,5787
5072,3295,5573,5265,5221,2576
3224,3372,4335,3418,3794,2733
5919,3546,0,6201,3761,3947
5515,3437,5781,3628,7300,2795
0,0,2783,4637,3759,4709
6522,7724,6762,6462,6968,7190
6845,4390,5883,6692,2764,7424
3903,1740,0,2813,3147,4860
5707,6209,0,6653,4855,6111
3587,3087,1509,3984,3483,3620
8033,8272,0,7053,8334,7009
6876,0,7306,0,6839,5798
4471,5328,4304,0,6310,3751
5418,6373,6373,6311,6429,5184
0,4733,3776,6200,0,4335
7105,0,5087,7274,4630,5596
5441,5699,0,6510,4782,5760
5221,2893,4483,5580,4990,4418
7935,6170,5445,0,6740,4589
4927,4990,1858,6008,3598,0
6449,6124,5560,6497,7327,5074
0,0,6951,7175,6833,7235
7125,5593,7223,6258,7182,6548
2824,4927,4721,2935,3874,4045
6996,7313,6928,7357,6478,7523
2848,4021,3936,4182,4726,5425
3126,6607,3877,3529,5295,6504
3403,2694,3722,2748,4170,3436
5808,4898,6012,0,3460,5419
6075,7301,6214,7812,0,6964
3084,6292,2752,3929,2803,2880
5462,4958,5072,0,5508,0
4856,4583,5723,4567,7347,3696
5711,4800,5817,0,0,6111
0,4823,6403,4598,3751,5179
6117,6575,5717,0,4631,5584
0,6291,6167,5484,6827,5941
4283,4379,6558,5639,4849,0
4359,2129,6801,2463,4883,4843
4343,2346,4647,2578,3582,3104
3187,5903,4708,6252,3640,5791
4347,4483,4208,4590,5900,3452
3279,4729,4659,3552,3906,4041
5533,6643,4696,5218,6647,3323
6779,0,6976,0,7201,5292
4614,0,4863,8800,3313,5845
6636,7444,6540,6087,7089,0
0,6555,0,7138,6278,5798
7219,3377,6824,4915,0,5239
6909,5032,0,5394,4164,5070
5601,4258,6021,2451,4401,4736
3906,2826,0,4650,6736,5363
4202,2334,6459,4037,2972,5293
6784,7082,5948,7197,0,6416
5923,4423,3506,6090,0,6755
0,5574,7652,5973,7198,6901
3207,4378,3679,6662,2481,5167
2963,2844,0,3200,3082,4328
0,4875,4774,4003,3597,4731
6496,0,6350,6490,5402,7968
3938,2448,2589,1658,3704,3221
4582,4307,6376,3991,2927,5075
0,5337,3402,0,5500,6672
2642,0,4036,2637,3821,4685
7092,0,4864,6263,6801,4523
4519,5071,3291,3955,1959,4884
5174,5409,1151,5614,5216,5947
0,3632,4488,3681,0,2801
3738,5316,4704,4841,3096,6131
2538,5724,4935,4436,3245,6821
6333,0,6499,7574,5388,8314
4263,0,2781,4107,3408,5757
3287,6397,4508,2392,5981,4401
4471,2621,3308,3803,3276,4639
4822,3943,3931,0,4160,4457
6780,6980,6115,6328,6239,4721
7588,3765,6888,6443,4959,2054
2394,5197,4054,3944,3998,5293
3894,3124,2928,3913,0,3949
3882,2423,3594,2969,4400,3406
0,5336,0,5088,4685,0
6626,5385,4346,6109,5098,0
7148,0,3927,0,3125,0
5241,7627,5093,6343,7457,5766
6789,5497,5908,6460,7651,4603
2619,2657,2031,2558,1921,2808
4203,2063,3578,2312,2332,3351
5371,7857,0,0,6473,0
6170,2940,4993,3358,4495,3930
0,4412,8789,5121,5411,5875
6622,5351,0,3417,4846,4715
2711,3332,0,2721,2506,4172
2271,3263,0,1851,2263,3199
5027,2923,2331,4671,2719,1746
3614,4081,3700,3468,3742,3176
0,6646,3803,4494,3843,4896
4514,6955,4840,5327,4658,6851
5151,4646,2495,4697,3694,3817
3670,3481,2797,4295,3089,4370
6018,7025,6857,6958,4969,7958
3601,3708,4496,5091,3606,3084
4223,5129,4910,6119,2499,7504
5570,4387,5378,7773,3333,3592
3736,6852,2968,5399,4816,4392
5094,2333,0,3916,3146,4111
4430,0,5008,4628,5718,0
5878,5482,3945,3249,5600,4059
4004,5737,5499,6899,2820,6424
3921,6298,3804,5298,3635,4764
3212,4904,5477,5177,5002,6697
0,0,3939,5192,0,4912
7308,5704,4622,6509,7125,3953
3650,3527,4557,2896,4777,4173
5309,5616,6925,4999,6392,5587
6384,0,5045,0,4209,4402
5563,3088,6445,0,6279,4041
6677,6959,5987,0,5873,8447
2344,7312,5345,5969,6306,6032
0,3232,6390,3622,7023,3950
4050,0,3510,2504,4872,2139
5487,5605,5304,6467,5757,6083
7660,5326,6110,6110,7480,4710
3929,2450,0,4941,2410,0
6814,3305,0,7144,5951,2595
4356,3693,4601,3600,4391,5200
0,4332,4027,4623,6246,4827
4582,6278,4062,6898,5195,5806
4204,6726,6994,5668,6411,6373
3746,0,3285,6014,0,5384
8053,8675,6820,7818,8342,7599
6206,7424,5848,7374,5843,6503
4807,4203,2770,5223,5557,3370
4175,4194,0,5260,5094,4263
4599,3639,0,7608,4450,3650
0,0,4626,4741,3264,4815
4636,5125,4696,3290,5046,0
6351,5671,4810,8608,3045,7530
2997,4470,5104,3820,2526,6903
7832,7252,7353,7211,6509,8949
7298,5028,5892,0,5555,3886
6450,5578,5699,5943,4506,5217
1849,3792,3883,2135,3530,2795
1845,3957,5016,1756,4553,4279
4740,3418,6020,4127,5084,5141
2588,3245,1838,2606,2540,1544
5143,3998,3761,4494,6502,5441
5116,2317,6460,3553,3854,4740
4081,4160,3868,3174,5283,3603
3406,2818,2784,4946,3022,3783
0,4696,3272,5645,3840,3678
6674,4591,3699,6186,5710,3007
4056,7569,222,6860,3023,6019
3572,0,2736,3717,3148,0
0,3264,3344,3224,4634,3714
4531,0,4098,5142,2936,3911
1912,1766,1740,2083,2528,0
4285,2988,5416,4301,4713,4718
5058,6135,5808,4828,5041,7194
5529,6151,0,4781,6522,2614
2518,5955,2446,4520,3328,3363
4582,5711,1638,5330,0,2811
3192,4389,4053,5338,4042,3437
5800,3853,4930,4941,6288,3861
0,4148,7180,0,5823,6634
0,1895,7248,4994,4823,4301
2619,2518,0,3143,3330,3542
6184,5546,6477,5664,6729,4208
3577,5866,4131,5278,0,4331
4966,6090,2916,4185,5142,3316
6376,4284,8093,5329,6281,6853
0,5959,5318,8314,4720,6585
4793,3318,5400,0,4868,5275
0,4622,4926,5772,5607,3155
3320,3953,3800,5559,6487,5401
6714,6735,0,0,6462,5333
4312,6419,5715,7358,3382,6953
